CountyFIPS,NAICS,Employment
20177,72,7565
20177,81,3104
20177,92,12461
20179,11,174
20179,21,7
20179,22,0
20179,23,37
20179,31,19
20179,42,115
20179,44,107
20179,48,8
20179,51,7
20179,52,0
20179,53,0
20179,54,0
20179,56,0
20179,61,0
20179,62,14
20179,71,0
20179,72,0
20179,81,35
20179,92,94
20181,11,0
20181,21,0
20181,22,0
20181,23,45
20181,31,66
20181,42,296
20181,44,373
20181,48,19
20181,51,40
20181,52,108
20181,53,10
20181,54,67
20181,55,0
20181,56,0
20181,61,0
20181,62,0
20181,71,0
20181,72,0
20181,81,56
20181,92,260
20183,11,0
20183,21,0
20183,22,0
20183,23,36
20183,31,29
20183,42,248
20183,44,123
20183,48,39
20183,51,24
20183,52,47
20183,53,0
20183,54,0
20183,56,0
20183,61,0
20183,62,304
20183,72,63
20183,81,41
20183,92,185
20185,11,175
20185,21,19
20185,23,52
20185,31,48
20185,42,75
20185,44,78
20185,48,39
20185,51,0
20185,52,0
20185,53,0
20185,54,44
20185,55,0
20185,56,0
20185,61,0
20185,62,147
20185,71,0
20185,72,52
20185,81,5
20185,92,220
20187,11,204
20187,22,0
20187,23,33
20187,42,205
20187,44,53
20187,48,4
20187,51,0
20187,52,31
20187,54,20
20187,61,0
20187,62,0
20187,71,0
20187,72,19
20187,81,4
20187,92,5
20189,11,399
20189,21,93
20189,22,0
20189,23,75
20189,31,82
20189,42,105
20189,44,127
20189,48,10
20189,51,0
20189,52,63
20189,53,4
20189,54,51
20189,56,22
20189,61,0
20189,62,0
20189,71,0
20189,72,0
20189,81,41
20189,92,216
20191,11,78
20191,21,38
20191,22,0
20191,23,164
20191,31,834
20191,42,0
20191,44,553
20191,48,366
20191,51,139
20191,52,280
20191,53,26
20191,54,126
20191,55,0
20191,56,0
20191,61,19
20191,62,987
20191,71,0
20191,72,0
20191,81,115
20191,92,605
20193,11,430
20193,21,28
20193,22,0
20193,23,229
20193,31,97
20193,42,409
20193,44,648
20193,48,20
20193,51,115
20193,52,130
20193,53,24
20193,54,97
20193,56,70
20193,61,889
20193,62,0
20193,71,34
20193,72,0
20193,81,82
20193,92,257
20195,11,22
20195,21,136
20195,22,0
20195,23,22
20195,31,38
20195,42,73
20195,44,118
20195,48,11
20195,51,8
20195,52,0
20195,53,0
20195,54,0
20195,56,0
20195,61,0
20195,62,0
20195,71,0
20195,72,0
20195,81,20
20195,92,40
20197,11,47
20197,21,65
20197,22,0
20197,23,164
20197,31,151
20197,42,19
20197,44,78
20197,48,53
20197,51,4
20197,52,0
20197,53,0
20197,54,0
20197,56,0
20197,61,531
20197,62,0
20197,72,53
20197,81,26
20197,92,173
20199,11,123
20199,22,0
20199,23,0
20199,31,0
20199,42,76
20199,44,36
20199,48,5
20199,51,0
20199,52,0
20199,53,0
20199,54,0
20199,56,0
20199,61,0
20199,62,7
20199,71,0
20199,72,0
20199,81,0
20199,92,94
20201,11,0
20201,21,0
20201,22,0
20201,23,124
20201,31,180
20201,42,139
20201,44,153
20201,48,29
20201,51,0
20201,52,0
20201,53,5
20201,54,36
20201,56,43
20201,61,0
20201,62,208
20201,71,0
20201,72,0
20201,81,0
20201,92,292
20203,11,224
20203,22,26
20203,23,0
20203,31,0
20203,42,79
20203,44,58
20203,48,19
20203,51,0
20203,52,0
20203,53,0
20203,54,4
20203,55,0
20203,56,0
20203,61,0
20203,62,13
20203,71,0
20203,72,0
20203,81,24
20203,92,11
20205,11,40
20205,21,17
20205,22,26
20205,23,225
20205,31,1293
20205,42,0
20205,44,238
20205,48,118
20205,51,25
20205,52,97
20205,53,8
20205,54,30
20205,56,18
20205,61,0
20205,62,410
20205,71,0
20205,72,0
20205,81,33
20205,92,216
20207,11,31
20207,21,72
20207,22,0
20207,23,0
20207,31,0
20207,42,81
20207,44,74
20207,48,14
20207,51,0
20207,52,0
20207,53,0
20207,54,0
20207,61,0
20207,62,0
20207,72,50
20207,81,10
20207,92,147
20209,11,21
20209,21,69
20209,22,0
20209,23,4404
20209,31,10361
20209,42,6152
20209,44,7667
20209,48,13044
20209,51,717
20209,52,1185
20209,53,932
20209,54,4832
20209,55,1419
20209,56,5086
20209,61,13180
20209,62,17254
20209,71,1292
20209,72,6369
20209,81,1830
20209,92,1087
21001,11,0
21001,21,0
21001,22,0
21001,23,218
21001,31,335
21001,42,103
21001,44,709
21001,48,161
21001,51,59
21001,52,224
21001,53,45
21001,54,0
21001,55,0
21001,56,129
21001,61,0
21001,62,0
21001,71,0
21001,72,0
21001,81,54
21001,92,182
21003,11,112
21003,22,0
21003,23,152
21003,31,1153
21003,42,73
21003,44,413
21003,48,39
21003,51,36
21003,52,133
21003,53,62
21003,54,0
21003,55,0
21003,56,245
21003,61,0
21003,62,0
21003,71,0
21003,72,0
21003,81,64
21003,92,9
21005,11,0
21005,21,0
21005,22,0
21005,23,0
21005,31,1101
21005,42,417
21005,44,801
21005,48,44
21005,51,52
21005,52,149
21005,53,46
21005,54,95
21005,55,11
21005,56,58
21005,61,387
21005,62,442
21005,71,38
21005,72,662
21005,81,116
21005,92,44
21007,11,92
21007,22,0
21007,23,124
21007,31,366
21007,42,51
21007,44,162
21007,48,21
21007,51,0
21007,52,28
21007,53,11
21007,54,71
21007,55,0
21007,56,0
21007,61,0
21007,62,170
21007,71,0
21007,72,0
21007,81,0
21007,92,41
21009,11,0
21009,21,0
21009,22,302
21009,23,706
21009,31,2678
21009,42,1064
21009,44,2632
21009,48,79
21009,51,305
21009,52,529
21009,53,95
21009,54,341
21009,55,14
21009,56,775
21009,61,1650
21009,62,3417
21009,71,291
21009,72,2061
21009,81,345
21009,92,592
21011,11,0
21011,22,0
21011,23,234
21011,31,0
21011,42,0
21011,44,146
21011,48,62
21011,51,0
21011,52,64
21011,53,5
21011,54,50
21011,56,225
21011,61,0
21011,62,0
21011,71,0
21011,72,0
21011,81,0
21011,92,112
21013,11,52
21013,21,962
21013,22,236
21013,23,157
21013,31,1051
21013,42,107
21013,44,1523
21013,48,92
21013,51,33
21013,52,257
21013,53,147
21013,54,121
21013,55,0
21013,56,0
21013,61,0
21013,62,0
21013,71,50
21013,72,1112
21013,81,238
21013,92,305
21015,11,123
21015,21,47
21015,22,509
21015,23,3000
21015,31,13979
21015,42,10000
21015,44,10383
21015,48,20987
21015,51,1044
21015,52,3685
21015,53,973
21015,54,2800
21015,55,1136
21015,56,8527
21015,61,4047
21015,62,7424
21015,71,1909
21015,72,8309
21015,81,2633
21015,92,2662
21017,11,0
21017,21,0
21017,22,0
21017,23,336
21017,31,807
21017,42,573
21017,44,1064
21017,48,34
21017,51,0
21017,52,232
21017,53,19
21017,54,128
21017,55,0
21017,56,0
21017,61,100
21017,62,1039
21017,71,209
21017,72,484
21017,81,164
21017,92,339
21019,21,286
21019,22,486
21019,23,1589
21019,31,1642
21019,42,731
21019,44,3525
21019,48,1062
21019,51,378
21019,52,540
21019,53,193
21019,54,994
21019,55,147
21019,56,1254
21019,61,4654
21019,62,7434
21019,71,219
21019,72,3274
21019,81,672
21019,92,1096
21021,11,0
21021,21,0
21021,22,309
21021,23,434
21021,31,2261
21021,42,935
21021,44,1591
21021,48,242
21021,51,116
21021,52,405
21021,53,102
21021,54,0
21021,55,0
21021,56,732
21021,61,0
21021,62,65
21021,71,119
21021,72,1650
21021,81,276
21021,92,904
21023,11,0
21023,22,0
21023,23,43
21023,31,0
21023,42,59
21023,44,97
21023,48,62
21023,51,0
21023,52,31
21023,53,8
21023,54,24
21023,56,25
21023,61,0
21023,62,142
21023,72,94
21023,81,0
21023,92,107
21025,11,0
21025,21,0
21025,22,49
21025,23,20
21025,31,0
21025,42,0
21025,44,450
21025,48,16
21025,51,19
21025,52,114
21025,53,14
21025,54,45
21025,55,0
21025,56,0
21025,61,0
21025,62,1204
21025,72,235
21025,81,58
21025,92,303
21027,11,0
21027,21,0
21027,22,0
21027,23,238
21027,31,300
21027,42,247
21027,44,541
21027,48,39
21027,51,0
21027,52,143
21027,53,35
21027,54,100
21027,56,26
21027,61,0
21027,62,715
21027,71,28
21027,72,293
21027,81,0
21027,92,212
21029,11,0
21029,21,0
21029,22,0
21029,23,1763
21029,31,3340
21029,42,0
21029,44,2139
21029,48,8273
21029,51,72
21029,52,385
21029,53,190
21029,54,384
21029,55,101
21029,56,1157
21029,61,517
21029,62,1775
21029,71,322
21029,72,2060
21029,81,1158
21029,92,1101
21031,11,0
21031,21,0
21031,22,0
21031,23,83
21031,31,925
21031,42,0
21031,44,213
21031,48,125
21031,51,12
21031,52,71
21031,53,48
21031,54,41
21031,56,87
21031,61,0
21031,62,0
21031,71,0
21031,72,0
21031,81,97
21031,92,176
21033,11,0
21033,21,0
21033,22,0
21033,23,99
21033,31,995
21033,42,100
21033,44,710
21033,48,26
21033,51,34
21033,52,128
21033,53,93
21033,54,0
21033,55,0
21033,56,216
21033,61,0
21033,62,0
21033,71,19
21033,72,419
21033,81,79
21033,92,181
21035,11,0
21035,21,0
21035,22,0
21035,23,702
21035,31,2862
21035,42,0
21035,44,1878
21035,48,2052
21035,51,163
21035,52,397
21035,53,204
21035,54,505
21035,55,0
21035,56,0
21035,61,199
21035,62,1056
21035,71,57
21035,72,1812
21035,81,240
21035,92,494
21037,11,0
21037,21,0
21037,22,0
21037,23,0
21037,31,2238
21037,42,1424
21037,44,4070
21037,48,137
21037,51,356
21037,52,530
21037,53,705
21037,54,2245
21037,55,319
21037,56,1098
21037,61,1631
21037,62,5732
21037,71,786
21037,72,4601
21037,81,1088
21037,92,989
21039,11,147
21039,22,0
21039,23,97
21039,31,58
21039,42,17
21039,44,96
21039,48,25
21039,51,0
21039,52,0
21039,53,0
21039,54,32
21039,55,0
21039,56,0
21039,61,0
21039,62,173
21039,72,47
21039,81,0
21039,92,58
21041,21,0
21041,22,71
21041,23,0
21041,31,2833
21041,42,100
21041,44,652
21041,48,285
21041,51,0
21041,52,79
21041,53,10
21041,54,0
21041,55,0
21041,56,736
21041,61,0
21041,62,18
21041,71,0
21041,72,514
21041,81,47
21041,92,155
21043,11,25
21043,21,147
21043,22,0
21043,23,267
21043,31,719
21043,42,0
21043,44,901
21043,48,123
21043,51,51
21043,52,196
21043,53,36
21043,54,119
21043,55,27
21043,56,487
21043,61,0
21043,62,0
21043,71,18
21043,72,542
21043,81,252
21043,92,342
21045,11,0
21045,21,0
21045,22,0
21045,23,203
21045,31,1158
21045,42,258
21045,44,369
21045,48,108
21045,51,23
21045,52,0
21045,53,0
21045,54,27
21045,56,42
21045,61,0
21045,62,760
21045,71,0
21045,72,0
21045,81,49
21045,92,189
21047,11,371
21047,21,166
21047,22,384
21047,23,605
21047,31,6276
21047,42,0
21047,44,3353
21047,48,1863
21047,51,224
21047,52,616
21047,53,222
21047,54,1065
21047,55,42
21047,56,2696
21047,61,6672
21047,62,6824
21047,71,425
21047,72,2591
21047,81,604
21047,92,1947
21049,11,0
21049,21,0
21049,22,396
21049,23,661
21049,31,3042
21049,42,713
21049,44,1776
21049,48,324
21049,51,0
21049,52,288
21049,53,69
21049,54,694
21049,55,604
21049,56,2017
21049,61,119
21049,62,2103
21049,71,18
21049,72,1271
21049,81,215
21049,92,499
21051,21,73
21051,22,38
21051,23,110
21051,31,269
21051,42,7
21051,44,552
21051,48,57
21051,51,0
21051,52,83
21051,53,13
21051,54,99
21051,55,0
21051,56,0
21051,61,0
21051,62,0
21051,71,0
21051,72,0
21051,81,78
21051,92,554
21053,11,0
21053,21,0
21053,22,0
21053,23,70
21053,31,1575
21053,42,155
21053,44,355
21053,48,18
21053,51,42
21053,52,0
21053,53,0
21053,54,41
21053,56,91
21053,61,0
21053,62,841
21053,71,94
21053,72,205
21053,81,27
21053,92,222
21055,11,0
21055,21,0
21055,22,0
21055,23,0
21055,31,437
21055,42,0
21055,44,209
21055,48,50
21055,51,0
21055,52,70
21055,53,7
21055,54,28
21055,56,12
21055,61,0
21055,62,520
21055,71,0
21055,72,0
21055,81,45
21055,92,131
21057,11,0
21057,22,0
21057,23,0
21057,31,251
21057,42,0
21057,44,153
21057,48,11
21057,51,0
21057,52,77
21057,53,6
21057,54,21
21057,55,0
21057,56,0
21057,61,0
21057,62,982
21057,71,108
21057,72,70
21057,81,0
21057,92,111
21059,11,435
21059,21,323
21059,22,387
21059,23,2262
21059,31,6038
21059,42,1963
21059,44,5791
21059,48,2115
21059,51,406
21059,52,2927
21059,53,534
21059,54,1338
21059,55,86
21059,56,3458
21059,61,8214
21059,62,11557
21059,71,466
21059,72,4870
21059,81,1221
21059,92,1155
21061,11,0
21061,22,0
21061,23,124
21061,31,0
21061,42,55
21061,44,153
21061,48,14
21061,51,0
21061,52,0
21061,53,0
21061,54,16
21061,55,0
21061,56,26
21061,61,0
21061,62,0
21061,71,170
21061,72,129
21061,81,0
21061,92,162
21063,22,0
21063,23,32
21063,42,0
21063,44,48
21063,48,8
21063,51,0
21063,52,0
21063,53,0
21063,54,0
21063,55,0
21063,56,14
21063,61,0
21063,62,168
21063,71,0
21063,72,67
21063,81,0
21063,92,378
21065,11,0
21065,21,63
21065,22,0
21065,23,49
21065,31,0
21065,42,40
21065,44,294
21065,48,35
21065,51,51
21065,52,77
21065,53,11
21065,54,22
21065,56,95
21065,61,0
21065,62,633
21065,71,0
21065,72,0
21065,81,28
21065,92,162
21067,11,4696
21067,21,440
21067,22,698
21067,23,10975
21067,31,11579
21067,42,7996
21067,44,21151
21067,48,10547
21067,51,2911
21067,52,5356
21067,53,3126
21067,54,13017
21067,55,2116
21067,56,15193
21067,61,21071
21067,62,35602
21067,71,4467
21067,72,22724
21067,81,5591
21067,92,7143
21069,11,0
21069,21,0
21069,22,165
21069,23,0
21069,31,593
21069,42,185
21069,44,455
21069,48,57
21069,51,21
21069,52,136
21069,53,21
21069,54,50
21069,56,18
21069,61,0
21069,62,0
21069,71,9
21069,72,230
21069,81,62
21069,92,124
21071,11,10
21071,21,1204
21071,22,264
21071,23,636
21071,31,195
21071,42,521
21071,44,1399
21071,48,392
21071,51,475
21071,52,166
21071,53,138
21071,54,295
21071,55,68
21071,56,611
21071,61,129
21071,62,3392
21071,71,62
21071,72,802
21071,81,191
21071,92,702
21073,11,54
21073,21,102
21073,22,352
21073,23,1045
21073,31,2978
21073,42,720
21073,44,2452
21073,48,105
21073,51,493
21073,52,877
21073,53,190
21073,54,1102
21073,55,93
21073,56,2349
21073,61,7070
21073,62,3841
21073,71,281
21073,72,2856
21073,81,732
21073,92,11023
21075,11,0
21075,21,0
21075,22,0
21075,23,46
21075,31,402
21075,42,93
21075,44,398
21075,48,30
21075,51,0
21075,52,0
21075,53,0
21075,54,0
21075,56,0
21075,61,0
21075,62,0
21075,71,0
21075,72,0
21075,81,0
21075,92,167
21077,11,0
21077,22,0
21077,23,42
21077,31,0
21077,42,0
21077,44,198
21077,48,20
21077,51,0
21077,52,31
21077,53,0
21077,54,39
21077,56,47
21077,61,0
21077,62,277
21077,71,0
21077,72,0
21077,81,60
21077,92,127
21079,11,0
21079,21,0
21079,22,0
21079,23,354
21079,31,0
21079,42,87
21079,44,202
21079,48,24
21079,51,30
21079,52,64
21079,53,11
21079,54,76
21079,56,76
21079,61,0
21079,62,0
21079,71,0
21079,72,0
21079,81,42
21079,92,194
21081,11,0
21081,22,0
21081,23,0
21081,31,534
21081,42,266
21081,44,842
21081,48,52
21081,51,32
21081,52,83
21081,53,33
21081,54,185
21081,55,0
21081,56,0
21081,61,0
21081,62,0
21081,71,33
21081,72,883
21081,81,145
21081,92,375
21083,11,0
21083,21,0
21083,22,99
21083,23,428
21083,31,2290
21083,42,719
21083,44,1418
21083,48,61
21083,51,100
21083,52,328
21083,53,111
21083,54,353
21083,55,59
21083,56,330
21083,61,100
21083,62,2009
21083,71,0
21083,72,0
21083,81,396
21083,92,609
21085,11,0
21085,21,0
21085,22,85
21085,23,423
21085,31,1975
21085,42,465
21085,44,979
21085,48,57
21085,51,43
21085,52,248
21085,53,59
21085,54,0
21085,55,0
21085,56,390
21085,61,0
21085,62,41
21085,71,26
21085,72,683
21085,81,119
21085,92,433
21087,22,0
21087,23,44
21087,31,57
21087,42,40
21087,44,185
21087,48,60
21087,51,20
21087,52,79
21087,53,11
21087,54,60
21087,56,21
21087,61,0
21087,62,620
21087,71,19
21087,72,159
21087,81,44
21087,92,106
21089,11,0
21089,21,0
21089,22,0
21089,23,0
21089,31,687
21089,42,0
21089,44,1000
21089,48,363
21089,51,65
21089,52,220
21089,53,26
21089,54,19
21089,55,0
21089,56,360
21089,61,208
21089,62,2657
21089,71,90
21089,72,653
21089,81,225
21089,92,390
21091,11,0
21091,22,0
21091,23,0
21091,31,2772
21091,42,0
21091,44,122
21091,48,106
21091,51,0
21091,52,69
21091,53,8
21091,54,23
21091,56,97
21091,61,0
21091,62,0
21091,71,0
21091,72,0
21091,81,69
21091,92,122
21093,11,0
21093,21,0
21093,22,332
21093,23,1320
21093,31,7272
21093,42,0
21093,44,6296
21093,48,1336
21093,51,1017
21093,52,1420
21093,53,647
21093,54,1592
21093,55,756
21093,56,2955
21093,61,9357
21093,62,6541
21093,71,500
21093,72,5387
21093,81,1386
21093,92,4930
21095,11,0
21095,21,0
21095,22,156
21095,23,83
21095,31,62
21095,42,150
21095,44,836
21095,48,83
21095,51,37
21095,52,123
21095,53,23
21095,54,241
21095,56,124
21095,61,0
21095,62,0
21095,71,0
21095,72,0
21095,81,114
21095,92,326
21097,11,0
21097,21,0
21097,22,0
21097,23,181
21097,31,1393
21097,42,127
21097,44,550
21097,48,29
21097,51,46
21097,52,65
21097,53,30
21097,54,60
21097,56,98
21097,61,0
21097,62,0
21097,71,24
21097,72,411
21097,81,149
21097,92,295
21099,11,0
21099,21,0
21099,22,0
21099,23,0
21099,31,2434
21099,42,0
21099,44,426
21099,48,167
21099,51,0
21099,52,84
21099,53,12
21099,54,40
21099,56,22
21099,61,0
21099,62,0
21099,71,60
21099,72,332
21099,81,88
21099,92,167
21101,11,350
21101,21,50
21101,22,0
21101,23,856
21101,31,5272
21101,42,917
21101,44,1865
21101,48,67
21101,51,202
21101,52,372
21101,53,121
21101,54,348
21101,55,64
21101,56,1456
21101,61,0
21101,62,65
21101,71,368
21101,72,1624
21101,81,712
21101,92,752
21103,11,0
21103,21,0
21103,22,0
21103,23,89
21103,31,452
21103,42,149
21103,44,270
21103,48,329
21103,51,14
21103,52,90
21103,53,11
21103,54,0
21103,55,0
21103,56,81
21103,61,0
21103,62,0
21103,71,0
21103,72,0
21103,81,79
21103,92,211
21105,11,203
21105,23,0
21105,31,0
21105,42,0
21105,44,61
21105,48,15
21105,51,0
21105,52,0
21105,53,0
21105,54,0
21105,56,0
21105,61,0
21105,62,217
21105,71,0
21105,72,0
21105,81,23
21105,92,33
21107,11,0
21107,21,0
21107,22,278
21107,23,827
21107,31,2036
21107,42,407
21107,44,2187
21107,48,1542
21107,51,112
21107,52,394
21107,53,126
21107,54,0
21107,55,0
21107,56,626
21107,61,239
21107,62,3719
21107,71,38
21107,72,1489
21107,81,593
21107,92,1121
21109,11,0
21109,21,0
21109,22,0
21109,23,0
21109,31,90
21109,42,0
21109,44,162
21109,48,32
21109,51,67
21109,52,53
21109,53,9
21109,54,15
21109,56,10
21109,61,0
21109,62,0
21109,72,46
21109,81,38
21109,92,9
21111,11,342
21111,21,375
21111,22,2470
21111,23,21700
21111,31,54168
21111,42,26737
21111,44,44344
21111,48,44256
21111,51,9223
21111,52,32218
21111,53,6886
21111,54,30393
21111,55,8010
21111,56,37559
21111,61,56698
21111,62,89918
21111,71,8745
21111,72,46118
21111,81,12725
21111,92,13371
21113,11,0
21113,21,0
21113,22,0
21113,23,1362
21113,31,2471
21113,42,1353
21113,44,2870
21113,48,64
21113,51,200
21113,52,263
21113,53,156
21113,54,0
21113,55,0
21113,56,690
21113,61,8382
21113,62,1553
21113,71,355
21113,72,1863
21113,81,638
21113,92,606
21115,11,0
21115,21,0
21115,22,73
21115,23,161
21115,31,36
21115,42,0
21115,44,1268
21115,48,117
21115,51,135
21115,52,173
21115,53,44
21115,54,184
21115,56,118
21115,61,0
21115,62,0
21115,71,0
21115,72,0
21115,81,141
21115,92,252
21117,11,0
21117,21,0
21117,22,302
21117,23,3163
21117,31,6400
21117,42,2214
21117,44,5592
21117,48,3903
21117,51,663
21117,52,4457
21117,53,940
21117,54,3947
21117,55,3071
21117,56,3892
21117,61,6384
21117,62,16186
21117,71,975
21117,72,7944
21117,81,1823
21117,92,4921
21119,11,0
21119,21,0
21119,22,0
21119,23,0
21119,31,0
21119,42,0
21119,44,234
21119,48,38
21119,51,127
21119,52,0
21119,53,0
21119,54,54
21119,56,21
21119,61,0
21119,62,0
21119,71,0
21119,72,0
21119,81,41
21119,92,67
21121,21,95
21121,22,0
21121,23,77
21121,31,1234
21121,42,0
21121,44,1275
21121,48,210
21121,51,69
21121,52,198
21121,53,46
21121,54,596
21121,55,130
21121,56,90
21121,61,0
21121,62,0
21121,71,0
21121,72,0
21121,81,90
21121,92,368
21123,11,105
21123,22,0
21123,23,171
21123,31,495
21123,42,0
21123,44,213
21123,48,79
21123,51,0
21123,52,139
21123,53,4
21123,54,44
21123,56,89
21123,61,0
21123,62,445
21123,71,24
21123,72,204
21123,81,87
21123,92,139
21125,11,85
21125,21,352
21125,22,139
21125,23,741
21125,31,3765
21125,42,861
21125,44,3850
21125,48,2382
21125,51,456
21125,52,547
21125,53,318
21125,54,720
21125,55,5
21125,56,4617
21125,61,1054
21125,62,4328
21125,71,209
21125,72,2636
21125,81,401
21125,92,990
21127,21,113
21127,22,0
21127,23,137
21127,31,25
21127,42,0
21127,44,592
21127,48,103
21127,51,0
21127,52,59
21127,53,26
21127,54,81
21127,56,37
21127,61,0
21127,62,1487
21127,71,0
21127,72,0
21127,81,0
21127,92,189
21129,21,170
21129,22,0
21129,23,0
21129,31,0
21129,42,0
21129,44,190
21129,48,82
21129,51,0
21129,52,25
21129,53,11
21129,54,28
21129,55,0
21129,56,0
21129,61,0
21129,62,431
21129,71,0
21129,72,0
21129,81,27
21129,92,211
21131,11,0
21131,21,0
21131,22,0
21131,23,0
21131,31,0
21131,42,0
21131,44,186
21131,48,13
21131,51,0
21131,52,0
21131,53,0
21131,54,27
21131,55,0
21131,56,0
21131,61,0
21131,62,0
21131,72,65
21131,81,0
21131,92,180
21133,11,0
21133,21,0
21133,22,0
21133,23,63
21133,31,118
21133,42,0
21133,44,686
21133,48,197
21133,51,18
21133,52,92
21133,53,31
21133,54,0
21133,55,0
21133,56,107
21133,61,0
21133,62,0
21133,71,0
21133,72,0
21133,81,78
21133,92,295
21135,22,0
21135,23,129
21135,31,272
21135,42,108
21135,44,182
21135,48,57
21135,51,13
21135,52,0
21135,53,0
21135,54,0
21135,55,0
21135,56,28
21135,61,0
21135,62,460
21135,72,81
21135,81,19
21135,92,112
21137,11,0
21137,22,0
21137,23,0
21137,31,422
21137,42,109
21137,44,507
21137,48,95
21137,51,21
21137,52,113
21137,53,59
21137,54,360
21137,55,0
21137,56,0
21137,61,0
21137,62,792
21137,71,22
21137,72,376
21137,81,98
21137,92,226
21139,11,0
21139,21,0
21139,22,35
21139,23,365
21139,31,87
21139,42,135
21139,44,203
21139,48,234
21139,51,0
21139,52,18
21139,53,0
21139,54,58
21139,55,0
21139,56,26
21139,61,0
21139,62,441
21139,71,121
21139,72,150
21139,81,41
21139,92,132
21141,11,0
21141,21,0
21141,22,35
21141,23,423
21141,31,3443
21141,42,301
21141,44,868
21141,48,259
21141,51,65
21141,52,194
21141,53,36
21141,54,185
21141,56,280
21141,61,467
21141,62,915
21141,71,0
21141,72,0
21141,81,354
21141,92,325
21143,11,0
21143,22,0
21143,23,109
21143,31,0
21143,42,0
21143,44,232
21143,48,87
21143,51,0
21143,52,23
21143,53,11
21143,54,124
21143,56,183
21143,61,0
21143,62,0
21143,71,150
21143,72,389
21143,81,35
21143,92,697
21145,11,0
21145,21,0
21145,22,913
21145,23,2081
21145,31,1843
21145,42,0
21145,44,6021
21145,48,3630
21145,51,888
21145,52,1194
21145,53,427
21145,54,2072
21145,55,288
21145,56,2434
21145,61,6851
21145,62,10410
21145,71,488
21145,72,5060
21145,81,937
21145,92,881
21147,11,0
21147,21,0
21147,22,0
21147,23,0
21147,31,291
21147,42,0
