Country,Commodity_NAICS6,USImpVal,FAFZONE,ctrycod,CBPZONE
Australia,315233,1089227,808,11,134
Australia,315234,454680,808,11,134
Australia,315239,1272736,808,11,134
Australia,315291,65061,808,11,134
Australia,315292,545005,808,11,134
Australia,315991,708237,808,11,134
Australia,315992,17814,808,11,134
Australia,315993,4248,808,11,134
Australia,315999,228737,808,11,134
Australia,316110,5382118,808,11,134
Australia,316211,14022,808,11,134
Australia,316212,12243,808,11,134
Australia,316213,3487160,808,11,134
Australia,316214,720973,808,11,134
Australia,316219,136892,808,11,134
Australia,316991,304989,808,11,134
Australia,316992,77146,808,11,134
Australia,316993,71138,808,11,134
Australia,316999,357831,808,11,134
Australia,321113,1608947,808,11,134
Australia,321114,18368,808,11,134
Australia,321211,917534,808,11,134
Australia,321212,17333,808,11,134
Australia,321213,221744,808,11,134
Australia,321219,15374218,808,11,134
Australia,321911,11535,808,11,134
Australia,321918,481297,808,11,134
Australia,321920,931565,808,11,134
Australia,321999,278469,808,11,134
Australia,322121,40346253,808,11,134
Australia,322122,15907,808,11,134
Australia,322130,35398359,808,11,134
Australia,322211,119442,808,11,134
Australia,322212,665326,808,11,134
Australia,322213,4667,808,11,134
Australia,322214,19025,808,11,134
Australia,322215,645551,808,11,134
Australia,322222,717217,808,11,134
Australia,322223,4133879,808,11,134
Australia,322224,1804922,808,11,134
Australia,322232,4415,808,11,134
Australia,322233,23735,808,11,134
Australia,322291,411309,808,11,134
Australia,322299,566436,808,11,134
Australia,323117,7636362,808,11,134
Australia,323118,111563,808,11,134
Australia,323119,6181122,808,11,134
Australia,323122,6744,808,11,134
Australia,324110,266128,808,11,134
Australia,325110,217019,808,11,134
Australia,325120,84130,808,11,134
Australia,325131,4821874,808,11,134
Australia,325132,73086,808,11,134
Australia,325181,3652,808,11,134
Australia,325188,29482899,808,11,134
Australia,325191,37760,808,11,134
Australia,325192,11310,808,11,134
Australia,325193,130612,808,11,134
Australia,325199,47361617,808,11,134
Australia,325211,46339626,808,11,134
Australia,325212,3187670,808,11,134
Australia,325221,9386,808,11,134
Australia,325222,230181,808,11,134
Australia,325311,1197880,808,11,134
Australia,325312,1281187,808,11,134
Australia,325320,380724,808,11,134
Australia,325411,95973769,808,11,134
Australia,325412,417373990,808,11,134
Australia,325414,40511297,808,11,134
Australia,325510,4767331,808,11,134
Australia,325520,1094006,808,11,134
Australia,325611,2823015,808,11,134
Australia,325612,591979,808,11,134
Australia,325613,3484230,808,11,134
Australia,325620,19209790,808,11,134
Australia,325910,547822,808,11,134
Australia,325920,9314528,808,11,134
Australia,325992,9700,808,11,134
Australia,325998,13603644,808,11,134
Australia,326113,7174541,808,11,134
Australia,326121,323306,808,11,134
Australia,326122,1445245,808,11,134
Australia,326160,295253,808,11,134
Australia,326191,30621,808,11,134
Australia,326192,64618,808,11,134
Australia,326199,16068577,808,11,134
Australia,326211,418164,808,11,134
Australia,326212,67562,808,11,134
Australia,326220,4050485,808,11,134
Australia,326299,6102666,808,11,134
Australia,327111,51374,808,11,134
Australia,327112,3616047,808,11,134
Australia,327113,378725,808,11,134
Australia,327122,22240,808,11,134
Australia,327123,517356,808,11,134
Australia,327124,33209,808,11,134
Australia,327125,223855,808,11,134
Australia,327211,235322,808,11,134
Australia,327212,779487,808,11,134
Australia,327213,417998,808,11,134
Australia,327215,49567633,808,11,134
Australia,327310,8859,808,11,134
Australia,327331,49253,808,11,134
Australia,327390,1329495,808,11,134
Australia,327910,2404424,808,11,134
Australia,327991,43323,808,11,134
Australia,327992,25879278,808,11,134
Australia,327993,1041847,808,11,134
Australia,327999,1158070,808,11,134
Australia,331111,329523748,808,11,134
Australia,331112,42808317,808,11,134
Australia,331222,522602,808,11,134
Australia,331311,185515904,808,11,134
Australia,331312,69016094,808,11,134
Australia,331314,15088523,808,11,134
Australia,331315,466631,808,11,134
Australia,331316,320498,808,11,134
Australia,331319,60255,808,11,134
Australia,331419,496926033,808,11,134
Australia,331421,4629,808,11,134
Australia,331422,49898,808,11,134
Australia,331491,818967043,808,11,134
Australia,331492,14543600,808,11,134
Australia,331511,2541776,808,11,134
Australia,332115,1064015,808,11,134
Australia,332211,60856,808,11,134
Australia,332212,5779885,808,11,134
Australia,332213,596560,808,11,134
Australia,332214,3698,808,11,134
Australia,332311,88778,808,11,134
Australia,332312,541177,808,11,134
Australia,332321,294139,808,11,134
Australia,332322,34956,808,11,134
Australia,332323,45995,808,11,134
Australia,332410,450636,808,11,134
Australia,332420,56359889,808,11,134
Australia,332439,134100,808,11,134
Australia,332510,11077960,808,11,134
Australia,332611,5830612,808,11,134
Australia,332618,3188004,808,11,134
Australia,332722,3785534,808,11,134
Australia,332911,47655421,808,11,134
Australia,332912,5620809,808,11,134
Australia,332913,61455,808,11,134
Australia,332919,4004799,808,11,134
Australia,332991,1165418,808,11,134
Australia,332992,37170894,808,11,134
Australia,332994,67461,808,11,134
Australia,332995,2059497,808,11,134
Australia,332997,49803,808,11,134
Australia,332998,723993,808,11,134
Australia,332999,15585731,808,11,134
Australia,333111,22659551,808,11,134
Australia,333120,59677611,808,11,134
Australia,333131,15087029,808,11,134
Australia,333132,4666616,808,11,134
Australia,333210,1388471,808,11,134
Australia,333220,999209,808,11,134
Australia,333291,906078,808,11,134
Australia,333292,2114552,808,11,134
Australia,333293,421028,808,11,134
Australia,333294,10834856,808,11,134
Australia,333295,2955225,808,11,134
Australia,333298,1686233,808,11,134
Australia,333311,671580,808,11,134
Australia,333313,1735074,808,11,134
Australia,333314,4059642,808,11,134
Australia,333315,1168158,808,11,134
Australia,333319,432862,808,11,134
Australia,333411,391253,808,11,134
Australia,333412,785076,808,11,134
Australia,333414,1123787,808,11,134
Australia,333415,4938060,808,11,134
Australia,333511,3618373,808,11,134
Australia,333512,10415893,808,11,134
Australia,333513,4491287,808,11,134
Australia,333514,780378,808,11,134
Australia,333515,6584207,808,11,134
Australia,333516,41554,808,11,134
Australia,333611,3769067,808,11,134
Australia,333612,3926482,808,11,134
Australia,333613,4437477,808,11,134
Australia,333618,5906519,808,11,134
Australia,333911,9658327,808,11,134
Australia,333912,3557914,808,11,134
Australia,333913,545558,808,11,134
Australia,333921,917555,808,11,134
Australia,333922,2614736,808,11,134
Australia,333923,1436908,808,11,134
Australia,333924,1940503,808,11,134
Australia,333991,2962757,808,11,134
Australia,333992,877288,808,11,134
Australia,333993,17753388,808,11,134
Australia,333994,1589309,808,11,134
Australia,333995,4703114,808,11,134
Australia,333996,8113401,808,11,134
Australia,333997,1618353,808,11,134
Australia,333999,69680568,808,11,134
Australia,334111,4687938,808,11,134
Australia,334112,1224915,808,11,134
Australia,334119,26477507,808,11,134
Australia,334210,4488556,808,11,134
Australia,334220,48702910,808,11,134
Australia,334290,12057156,808,11,134
Australia,334310,13249186,808,11,134
Australia,334411,167224,808,11,134
Australia,334412,1026126,808,11,134
Australia,334413,12824999,808,11,134
Australia,334414,155539,808,11,134
Australia,334415,838196,808,11,134
Australia,334416,281296,808,11,134
Australia,334417,5130563,808,11,134
Australia,334418,14351929,808,11,134
Australia,334419,6350135,808,11,134
Australia,334510,176312387,808,11,134
Australia,334511,16956045,808,11,134
Australia,334512,405846,808,11,134
Australia,334513,16965095,808,11,134
Australia,334514,475030,808,11,134
Australia,334515,20148532,808,11,134
Australia,334516,49803046,808,11,134
Australia,334517,3126702,808,11,134
Australia,334518,326854,808,11,134
Australia,334519,20610412,808,11,134
Australia,334612,2483726,808,11,134
Australia,334613,3159775,808,11,134
Australia,335110,1132846,808,11,134
Australia,335121,416153,808,11,134
Australia,335129,3508812,808,11,134
Australia,335211,1286241,808,11,134
Australia,335212,136235,808,11,134
Australia,335221,647409,808,11,134
Australia,335222,315246,808,11,134
Australia,335224,85167,808,11,134
Australia,335228,899799,808,11,134
Australia,335311,1881825,808,11,134
Australia,335312,13106959,808,11,134
Australia,335313,9121542,808,11,134
Australia,335314,7495419,808,11,134
Australia,335911,464452,808,11,134
Australia,335912,37662,808,11,134
Australia,335921,527518,808,11,134
Australia,335929,2622677,808,11,134
Australia,335931,2428532,808,11,134
Australia,335932,185309,808,11,134
Australia,335991,480678,808,11,134
Australia,335999,18706650,808,11,134
Australia,336111,4033742,808,11,134
Australia,336120,1385592,808,11,134
Australia,336211,192679,808,11,134
Australia,336214,4490749,808,11,134
Australia,336311,10990668,808,11,134
Australia,336321,2439461,808,11,134
Australia,336322,2007416,808,11,134
Australia,336330,11515728,808,11,134
Australia,336340,7989537,808,11,134
Australia,336350,18556303,808,11,134
Australia,336360,3185116,808,11,134
Australia,336370,87741,808,11,134
Australia,336391,796017,808,11,134
Australia,336399,43179022,808,11,134
Australia,336411,2354735,808,11,134
Australia,336412,5921240,808,11,134
Australia,336413,156343723,808,11,134
Australia,336419,872913,808,11,134
Australia,336510,8875371,808,11,134
Australia,336611,1429026,808,11,134
Australia,336612,22031523,808,11,134
Australia,336991,46066482,808,11,134
Australia,336992,1861948,808,11,134
Australia,337110,54240,808,11,134
Australia,337124,175805,808,11,134
Australia,337127,6253950,808,11,134
Australia,337211,105018,808,11,134
Australia,337214,262471,808,11,134
Australia,337215,2917670,808,11,134
Australia,337910,6088,808,11,134
Australia,337920,99219,808,11,134
Australia,339112,20343531,808,11,134
Australia,339113,453152980,808,11,134
Australia,339114,6210727,808,11,134
Australia,339115,386823,808,11,134
Australia,339911,100144646,808,11,134
Australia,339913,94156399,808,11,134
Australia,339914,1128937,808,11,134
Australia,339920,4199922,808,11,134
Australia,339932,4144689,808,11,134
Australia,339941,50995,808,11,134
Australia,339942,421119,808,11,134
Australia,339943,2848,808,11,134
Australia,339944,3497,808,11,134
Australia,339950,116042,808,11,134
Australia,339991,3328787,808,11,134
Australia,339992,991441,808,11,134
Australia,339993,60393,808,11,134
Australia,339994,1639440,808,11,134
Australia,339999,17746679,808,11,134
Australia,511210,316588,808,11,134
Australia,910000,4670853,808,11,134
Australia,920000,17007119,808,11,134
Australia,980000,478021275,808,11,134
Australia,990000,57276519,808,11,134
Austria,111120,84392,804,12,135
Austria,111130,22728,804,12,135
Austria,111150,429177,804,12,135
Austria,111219,48061,804,12,135
Austria,111335,174397,804,12,135
Austria,111339,9518,804,12,135
Austria,111998,52101,804,12,135
Austria,112210,22193,804,12,135
Austria,112910,423954,804,12,135
Austria,112920,30661,804,12,135
Austria,112930,2200,804,12,135
Austria,112990,395470,804,12,135
Austria,113210,124541,804,12,135
Austria,113310,13153,804,12,135
Austria,212325,62579,804,12,135
Austria,212393,314045,804,12,135
Austria,212399,8005,804,12,135
Austria,311119,4540109,804,12,135
Austria,311211,4037,804,12,135
Austria,311221,5345694,804,12,135
Austria,311222,10924,804,12,135
Austria,311223,306420,804,12,135
Austria,311230,10738,804,12,135
Austria,311311,969227,804,12,135
Austria,311320,9975094,804,12,135
Austria,311340,362330,804,12,135
Austria,311411,171957,804,12,135
Austria,311421,1330276,804,12,135
Austria,311423,93122,804,12,135
Austria,311513,6727785,804,12,135
Austria,311514,20148,804,12,135
Austria,311711,167175,804,12,135
Austria,311811,3540576,804,12,135
Austria,311822,2550,804,12,135
Austria,311920,432338,804,12,135
Austria,311930,65052,804,12,135
Austria,311941,4028,804,12,135
Austria,311942,81163,804,12,135
Austria,311999,4292506,804,12,135
Austria,312111,410300675,804,12,135
Austria,312112,21768,804,12,135
Austria,312113,8220,804,12,135
Austria,312120,1509256,804,12,135
Austria,312130,11209623,804,12,135
Austria,312140,4179792,804,12,135
Austria,313111,2041895,804,12,135
Austria,313113,3130,804,12,135
Austria,313210,5857848,804,12,135
Austria,313221,3502661,804,12,135
Austria,313230,158120,804,12,135
Austria,313249,535544,804,12,135
Austria,313312,788005,804,12,135
Austria,313320,1203230,804,12,135
Austria,314110,162985,804,12,135
Austria,314121,8145,804,12,135
Austria,314129,849287,804,12,135
Austria,314911,1410,804,12,135
Austria,314912,54084,804,12,135
Austria,314991,4001951,804,12,135
Austria,314992,84816,804,12,135
Austria,314999,2139032,804,12,135
Austria,315111,5026618,804,12,135
Austria,315221,15066,804,12,135
Austria,315222,583944,804,12,135
Austria,315223,64395,804,12,135
Austria,315224,40492,804,12,135
Austria,315228,142730,804,12,135
Austria,315231,828934,804,12,135
Austria,315232,698254,804,12,135
Austria,315233,233715,804,12,135
Austria,315234,1605486,804,12,135
Austria,315239,2023565,804,12,135
Austria,315291,4399,804,12,135
Austria,315292,72467,804,12,135
Austria,315991,135290,804,12,135
Austria,315992,122820,804,12,135
Austria,315993,6423,804,12,135
Austria,315999,313168,804,12,135
Austria,316110,7869653,804,12,135
Austria,316211,389,804,12,135
Austria,316212,121877,804,12,135
Austria,316213,36463,804,12,135
Austria,316214,5621936,804,12,135
Austria,316219,3370976,804,12,135
Austria,316991,521160,804,12,135
Austria,316992,18521,804,12,135
Austria,316993,1763489,804,12,135
Austria,316999,1234355,804,12,135
Austria,321113,5210078,804,12,135
Austria,321211,3090364,804,12,135
Austria,321212,161940,804,12,135
Austria,321213,1691779,804,12,135
Austria,321219,27389222,804,12,135
Austria,321911,572055,804,12,135
Austria,321918,8221798,804,12,135
Austria,321920,130702,804,12,135
Austria,321999,147708,804,12,135
Austria,322110,1964361,804,12,135
Austria,322121,63220125,804,12,135
Austria,322122,3464605,804,12,135
Austria,322130,5901438,804,12,135
Austria,322211,249244,804,12,135
Austria,322212,292520,804,12,135
Austria,322213,28547,804,12,135
Austria,322222,841858,804,12,135
Austria,322223,835157,804,12,135
Austria,322224,249134,804,12,135
Austria,322232,2461,804,12,135
Austria,322233,2435,804,12,135
Austria,322299,2284735,804,12,135
Austria,323116,7417,804,12,135
Austria,323117,1058514,804,12,135
Austria,323118,20155,804,12,135
Austria,323119,5533948,804,12,135
Austria,323122,2760,804,12,135
Austria,324110,1760221,804,12,135
Austria,325120,3164932,804,12,135
Austria,325131,499640,804,12,135
Austria,325132,2051,804,12,135
Austria,325181,74315,804,12,135
Austria,325188,32612531,804,12,135
Austria,325191,22856,804,12,135
Austria,325192,227160,804,12,135
Austria,325199,105255378,804,12,135
Austria,325211,91528490,804,12,135
Austria,325212,26899553,804,12,135
Austria,325221,66643965,804,12,135
Austria,325222,9033127,804,12,135
Austria,325311,7610418,804,12,135
Austria,325312,9089,804,12,135
Austria,325320,1003663,804,12,135
Austria,325411,162767754,804,12,135
Austria,325412,587192260,804,12,135
Austria,325414,244306086,804,12,135
Austria,325510,2901757,804,12,135
Austria,325520,202481,804,12,135
Austria,325611,557691,804,12,135
Austria,325612,5893,804,12,135
Austria,325613,2051731,804,12,135
Austria,325620,1802146,804,12,135
Austria,325910,7963337,804,12,135
Austria,325920,3403,804,12,135
Austria,325992,584207,804,12,135
Austria,325998,8795021,804,12,135
Austria,326112,3279,804,12,135
Austria,326113,5908116,804,12,135
Austria,326121,1965476,804,12,135
Austria,326122,4737310,804,12,135
Austria,326160,26045274,804,12,135
Austria,326191,23646,804,12,135
Austria,326192,8972,804,12,135
Austria,326199,54081723,804,12,135
Austria,326211,20550,804,12,135
Austria,326220,3710291,804,12,135
Austria,326299,7178782,804,12,135
Austria,327111,226572,804,12,135
Austria,327112,705731,804,12,135
Austria,327113,2818122,804,12,135
Austria,327124,2187042,804,12,135
Austria,327125,24546059,804,12,135
Austria,327211,368879,804,12,135
Austria,327212,40135017,804,12,135
Austria,327213,7261441,804,12,135
Austria,327215,7637808,804,12,135
Austria,327390,81041,804,12,135
Austria,327910,30947675,804,12,135
Austria,327991,22736,804,12,135
Austria,327992,2071089,804,12,135
Austria,327993,2634080,804,12,135
Austria,327999,9648699,804,12,135
Austria,331111,353387988,804,12,135
Austria,331112,15525401,804,12,135
Austria,331222,12030089,804,12,135
Austria,331311,27254,804,12,135
Austria,331312,3388470,804,12,135
Austria,331314,3772083,804,12,135
Austria,331315,82690707,804,12,135
Austria,331316,1246444,804,12,135
Austria,331319,160717,804,12,135
Austria,331411,7792,804,12,135
Austria,331419,158163,804,12,135
Austria,331421,2155957,804,12,135
Austria,331422,832186,804,12,135
Austria,331491,38500543,804,12,135
Austria,331492,2788848,804,12,135
Austria,331511,12118687,804,12,135
Austria,332115,432827,804,12,135
Austria,332211,288410,804,12,135
Austria,332212,14826603,804,12,135
Austria,332213,6764806,804,12,135
Austria,332214,939222,804,12,135
Austria,332312,5627245,804,12,135
Austria,332321,368228,804,12,135
Austria,332322,10655,804,12,135
Austria,332323,2654198,804,12,135
Austria,332410,909819,804,12,135
Austria,332420,5228474,804,12,135
Austria,332439,655741,804,12,135
Austria,332510,75507400,804,12,135
Austria,332611,3397720,804,12,135
Austria,332618,18631059,804,12,135
Austria,332722,7748744,804,12,135
Austria,332911,49154829,804,12,135
Austria,332912,1534611,804,12,135
Austria,332913,89069,804,12,135
Austria,332919,15879170,804,12,135
Austria,332991,33240362,804,12,135
Austria,332992,73108,804,12,135
Austria,332994,120359282,804,12,135
Austria,332995,7188,804,12,135
Austria,332997,2627,804,12,135
Austria,332998,34691,804,12,135
Austria,332999,40824196,804,12,135
Austria,333111,25761477,804,12,135
Austria,333120,162444626,804,12,135
Austria,333131,19071125,804,12,135
Austria,333132,9287899,804,12,135
Austria,333210,6503196,804,12,135
Austria,333220,67400939,804,12,135
Austria,333291,21926490,804,12,135
