Country,Commodity_NAICS6,USExpVal,FAFZONE,ctrycod,CBPZONE
Thailand,314991,293049,808,195,318
Thailand,314992,814619,808,195,318
Thailand,314999,3322696,808,195,318
Thailand,315111,135161,808,195,318
Thailand,315221,275292,808,195,318
Thailand,315222,195057,808,195,318
Thailand,315223,439692,808,195,318
Thailand,315224,658836,808,195,318
Thailand,315228,103712,808,195,318
Thailand,315231,304153,808,195,318
Thailand,315232,196227,808,195,318
Thailand,315233,283914,808,195,318
Thailand,315234,68323,808,195,318
Thailand,315239,1236599,808,195,318
Thailand,315291,10959,808,195,318
Thailand,315292,179902,808,195,318
Thailand,315991,33017,808,195,318
Thailand,315992,380103,808,195,318
Thailand,315993,27287,808,195,318
Thailand,315999,1012117,808,195,318
Thailand,316110,16713688,808,195,318
Thailand,316211,25654,808,195,318
Thailand,316213,314865,808,195,318
Thailand,316214,113400,808,195,318
Thailand,316219,601245,808,195,318
Thailand,316991,2633722,808,195,318
Thailand,316992,1088433,808,195,318
Thailand,316993,407599,808,195,318
Thailand,316999,575007,808,195,318
Thailand,321113,16381249,808,195,318
Thailand,321114,523539,808,195,318
Thailand,321211,148101,808,195,318
Thailand,321212,215117,808,195,318
Thailand,321213,529633,808,195,318
Thailand,321219,207745,808,195,318
Thailand,321911,189680,808,195,318
Thailand,321918,128174,808,195,318
Thailand,321920,260540,808,195,318
Thailand,321992,160500,808,195,318
Thailand,321999,434622,808,195,318
Thailand,322110,59085066,808,195,318
Thailand,322121,19307968,808,195,318
Thailand,322122,710567,808,195,318
Thailand,322130,20407993,808,195,318
Thailand,322211,462565,808,195,318
Thailand,322212,362039,808,195,318
Thailand,322213,2656,808,195,318
Thailand,322214,113259,808,195,318
Thailand,322215,864978,808,195,318
Thailand,322222,37979627,808,195,318
Thailand,322223,3581883,808,195,318
Thailand,322224,20050,808,195,318
Thailand,322233,15268,808,195,318
Thailand,322291,803109,808,195,318
Thailand,322299,1517339,808,195,318
Thailand,323116,2549,808,195,318
Thailand,323117,13345883,808,195,318
Thailand,323118,336212,808,195,318
Thailand,323119,8116559,808,195,318
Thailand,323122,229047,808,195,318
Thailand,324110,187743170,808,195,318
Thailand,324121,1840962,808,195,318
Thailand,324122,1579231,808,195,318
Thailand,325110,393121,808,195,318
Thailand,325120,865712,808,195,318
Thailand,325131,46743681,808,195,318
Thailand,325132,8572106,808,195,318
Thailand,325181,19151994,808,195,318
Thailand,325182,1617012,808,195,318
Thailand,325188,143669715,808,195,318
Thailand,325191,2920792,808,195,318
Thailand,325192,7153036,808,195,318
Thailand,325199,316511978,808,195,318
Thailand,325211,259998178,808,195,318
Thailand,325212,131397093,808,195,318
Thailand,325221,2165964,808,195,318
Thailand,325222,14833702,808,195,318
Thailand,325311,393119,808,195,318
Thailand,325312,57955572,808,195,318
Thailand,325320,20275510,808,195,318
Thailand,325411,19792277,808,195,318
Thailand,325412,81222506,808,195,318
Thailand,325414,35624494,808,195,318
Thailand,325510,17250367,808,195,318
Thailand,325520,27723561,808,195,318
Thailand,325611,29555492,808,195,318
Thailand,325612,8699069,808,195,318
Thailand,325613,35995407,808,195,318
Thailand,325620,50256617,808,195,318
Thailand,325910,4774084,808,195,318
Thailand,325920,16496956,808,195,318
Thailand,325992,11087028,808,195,318
Thailand,325998,46764074,808,195,318
Thailand,326113,28798901,808,195,318
Thailand,326121,3385677,808,195,318
Thailand,326122,1353755,808,195,318
Thailand,326160,375266,808,195,318
Thailand,326191,80267,808,195,318
Thailand,326192,402295,808,195,318
Thailand,326199,38411017,808,195,318
Thailand,326211,8686071,808,195,318
Thailand,326220,8435735,808,195,318
Thailand,326299,7658785,808,195,318
Thailand,327111,102929,808,195,318
Thailand,327112,9024636,808,195,318
Thailand,327113,3741199,808,195,318
Thailand,327121,33673,808,195,318
Thailand,327123,108876,808,195,318
Thailand,327124,3151392,808,195,318
Thailand,327125,2265734,808,195,318
Thailand,327211,4606162,808,195,318
Thailand,327212,5867448,808,195,318
Thailand,327213,403729,808,195,318
Thailand,327215,16757492,808,195,318
Thailand,327310,9060,808,195,318
Thailand,327320,3593,808,195,318
Thailand,327331,254013,808,195,318
Thailand,327390,21908,808,195,318
Thailand,327420,624686,808,195,318
Thailand,327910,8533540,808,195,318
Thailand,327991,24812,808,195,318
Thailand,327992,6575522,808,195,318
Thailand,327993,4468050,808,195,318
Thailand,327999,2362196,808,195,318
Thailand,331111,57878058,808,195,318
Thailand,331112,291190,808,195,318
Thailand,331222,901037,808,195,318
Thailand,331311,3624916,808,195,318
Thailand,331312,237599,808,195,318
Thailand,331314,201820,808,195,318
Thailand,331315,13786022,808,195,318
Thailand,331316,1193639,808,195,318
Thailand,331319,2006547,808,195,318
Thailand,331411,9648646,808,195,318
Thailand,331419,201887801,808,195,318
Thailand,331421,18235656,808,195,318
Thailand,331422,3029164,808,195,318
Thailand,331491,11175541,808,195,318
Thailand,331492,6165903,808,195,318
Thailand,331511,5696642,808,195,318
Thailand,332115,6981533,808,195,318
Thailand,332211,1030970,808,195,318
Thailand,332212,10564513,808,195,318
Thailand,332213,1332499,808,195,318
Thailand,332214,18144,808,195,318
Thailand,332311,3835240,808,195,318
Thailand,332312,1278087,808,195,318
Thailand,332321,457608,808,195,318
Thailand,332322,1048128,808,195,318
Thailand,332323,7925,808,195,318
Thailand,332410,5770593,808,195,318
Thailand,332420,4602358,808,195,318
Thailand,332431,941368,808,195,318
Thailand,332439,762607,808,195,318
Thailand,332510,4764301,808,195,318
Thailand,332611,949818,808,195,318
Thailand,332618,1754999,808,195,318
Thailand,332722,8007892,808,195,318
Thailand,332911,63759295,808,195,318
Thailand,332912,3665411,808,195,318
Thailand,332913,851525,808,195,318
Thailand,332919,12202657,808,195,318
Thailand,332991,9733766,808,195,318
Thailand,332992,3210875,808,195,318
Thailand,332994,33815693,808,195,318
Thailand,332995,328275,808,195,318
Thailand,332998,204299,808,195,318
Thailand,332999,13919337,808,195,318
Thailand,333111,14257966,808,195,318
Thailand,333120,64895330,808,195,318
Thailand,333131,22070216,808,195,318
Thailand,333132,70814122,808,195,318
Thailand,333210,297213,808,195,318
Thailand,333220,28655072,808,195,318
Thailand,333291,5640869,808,195,318
Thailand,333292,9255946,808,195,318
Thailand,333293,11652597,808,195,318
Thailand,333294,13892118,808,195,318
Thailand,333295,21952402,808,195,318
Thailand,333298,8564316,808,195,318
Thailand,333311,1383163,808,195,318
Thailand,333313,5049595,808,195,318
Thailand,333314,50681446,808,195,318
Thailand,333315,12133829,808,195,318
Thailand,333319,4442808,808,195,318
Thailand,333411,26525945,808,195,318
Thailand,333412,2715925,808,195,318
Thailand,333414,3648947,808,195,318
Thailand,333415,76319402,808,195,318
Thailand,333511,7480687,808,195,318
Thailand,333512,26686144,808,195,318
Thailand,333513,15018099,808,195,318
Thailand,333514,3625431,808,195,318
Thailand,333515,6427856,808,195,318
Thailand,333516,494773,808,195,318
Thailand,333611,75491383,808,195,318
Thailand,333612,6713360,808,195,318
Thailand,333613,3195965,808,195,318
Thailand,333618,22535188,808,195,318
Thailand,333911,35834885,808,195,318
Thailand,333912,18811925,808,195,318
Thailand,333913,1842328,808,195,318
Thailand,333921,617456,808,195,318
Thailand,333922,10114520,808,195,318
Thailand,333923,1337704,808,195,318
Thailand,333924,9007129,808,195,318
Thailand,333991,2630004,808,195,318
Thailand,333992,17860051,808,195,318
Thailand,333993,7533819,808,195,318
Thailand,333994,8413278,808,195,318
Thailand,333995,1731662,808,195,318
Thailand,333996,6806671,808,195,318
Thailand,333997,2307436,808,195,318
Thailand,333999,112588797,808,195,318
Thailand,334111,45052533,808,195,318
Thailand,334112,33830826,808,195,318
Thailand,334119,489545024,808,195,318
Thailand,334210,5689265,808,195,318
Thailand,334220,162878062,808,195,318
Thailand,334290,6694351,808,195,318
Thailand,334310,20795549,808,195,318
Thailand,334411,795029,808,195,318
Thailand,334412,36327741,808,195,318
Thailand,334413,1523145955,808,195,318
Thailand,334414,10046379,808,195,318
Thailand,334415,3885090,808,195,318
Thailand,334416,4244283,808,195,318
Thailand,334417,51377441,808,195,318
Thailand,334418,2490394,808,195,318
Thailand,334419,53291697,808,195,318
Thailand,334510,51526421,808,195,318
Thailand,334511,9803161,808,195,318
Thailand,334512,5266594,808,195,318
Thailand,334513,58959683,808,195,318
Thailand,334514,1291029,808,195,318
Thailand,334515,163460722,808,195,318
Thailand,334516,44864706,808,195,318
Thailand,334517,19433652,808,195,318
Thailand,334518,1715937,808,195,318
Thailand,334519,32334166,808,195,318
Thailand,334612,316569,808,195,318
Thailand,334613,821509,808,195,318
Thailand,335110,4937110,808,195,318
Thailand,335121,262930,808,195,318
Thailand,335129,3528731,808,195,318
Thailand,335211,3170688,808,195,318
Thailand,335212,104451,808,195,318
Thailand,335221,510173,808,195,318
Thailand,335222,638453,808,195,318
Thailand,335224,6323618,808,195,318
Thailand,335228,4043481,808,195,318
Thailand,335311,2530087,808,195,318
Thailand,335312,23236343,808,195,318
Thailand,335313,9155579,808,195,318
Thailand,335314,26053279,808,195,318
Thailand,335911,3945551,808,195,318
Thailand,335912,2135374,808,195,318
Thailand,335921,6406864,808,195,318
Thailand,335929,18926845,808,195,318
Thailand,335931,22877973,808,195,318
Thailand,335932,233760,808,195,318
Thailand,335991,2131667,808,195,318
Thailand,335999,23122521,808,195,318
Thailand,336111,24847937,808,195,318
Thailand,336120,2640724,808,195,318
Thailand,336211,65768,808,195,318
Thailand,336212,296750,808,195,318
Thailand,336213,118493,808,195,318
Thailand,336214,5108551,808,195,318
Thailand,336311,23543335,808,195,318
Thailand,336321,6298282,808,195,318
Thailand,336322,13459785,808,195,318
Thailand,336330,1484992,808,195,318
Thailand,336340,1489100,808,195,318
Thailand,336350,3656548,808,195,318
Thailand,336360,663133,808,195,318
Thailand,336370,771951,808,195,318
Thailand,336391,508265,808,195,318
Thailand,336399,50287795,808,195,318
Thailand,336411,316648,808,195,318
Thailand,336412,4188149,808,195,318
Thailand,336413,39676070,808,195,318
Thailand,336415,7349,808,195,318
Thailand,336419,28502,808,195,318
Thailand,336510,712048,808,195,318
Thailand,336611,98450,808,195,318
Thailand,336612,4059388,808,195,318
Thailand,336991,10812709,808,195,318
Thailand,336992,2583583,808,195,318
Thailand,337121,87465,808,195,318
Thailand,337124,2986928,808,195,318
Thailand,337127,7336108,808,195,318
Thailand,337211,130167,808,195,318
Thailand,337214,208182,808,195,318
Thailand,337215,4339831,808,195,318
Thailand,337910,151855,808,195,318
Thailand,337920,101707,808,195,318
Thailand,339112,33931289,808,195,318
Thailand,339113,35425921,808,195,318
Thailand,339114,9873578,808,195,318
Thailand,339115,33914221,808,195,318
Thailand,339911,65048400,808,195,318
Thailand,339912,50606,808,195,318
Thailand,339913,88703003,808,195,318
Thailand,339914,2249431,808,195,318
Thailand,339920,24531998,808,195,318
Thailand,339932,664665,808,195,318
Thailand,339941,107992,808,195,318
Thailand,339942,101190,808,195,318
Thailand,339943,47810,808,195,318
Thailand,339944,820135,808,195,318
Thailand,339950,175495,808,195,318
Thailand,339991,7614771,808,195,318
Thailand,339992,6692117,808,195,318
Thailand,339993,1312159,808,195,318
Thailand,339994,1131321,808,195,318
Thailand,339999,4902564,808,195,318
Thailand,511210,603372,808,195,318
Thailand,910000,265261651,808,195,318
Thailand,920000,9272658,808,195,318
Thailand,990000,270000991,808,195,318
The Former Yugoslav Republic of Macedonia,111333,5843,804,196,319
The Former Yugoslav Republic of Macedonia,111335,280515,804,196,319
The Former Yugoslav Republic of Macedonia,111422,33993,804,196,319
The Former Yugoslav Republic of Macedonia,111998,4500,804,196,319
The Former Yugoslav Republic of Macedonia,113210,6049,804,196,319
The Former Yugoslav Republic of Macedonia,114111,9307,804,196,319
The Former Yugoslav Republic of Macedonia,114119,6820,804,196,319
The Former Yugoslav Republic of Macedonia,311119,38444,804,196,319
The Former Yugoslav Republic of Macedonia,311211,12420,804,196,319
The Former Yugoslav Republic of Macedonia,311222,88805,804,196,319
The Former Yugoslav Republic of Macedonia,311223,7151,804,196,319
The Former Yugoslav Republic of Macedonia,311411,4845,804,196,319
The Former Yugoslav Republic of Macedonia,311611,2486699,804,196,319
The Former Yugoslav Republic of Macedonia,311613,13937,804,196,319
The Former Yugoslav Republic of Macedonia,311615,4388005,804,196,319
The Former Yugoslav Republic of Macedonia,311920,56037,804,196,319
The Former Yugoslav Republic of Macedonia,311999,21198,804,196,319
The Former Yugoslav Republic of Macedonia,312229,2898,804,196,319
The Former Yugoslav Republic of Macedonia,313210,134866,804,196,319
The Former Yugoslav Republic of Macedonia,313221,3042,804,196,319
The Former Yugoslav Republic of Macedonia,315224,4041,804,196,319
The Former Yugoslav Republic of Macedonia,315228,24566,804,196,319
The Former Yugoslav Republic of Macedonia,315292,2800,804,196,319
The Former Yugoslav Republic of Macedonia,315992,3316,804,196,319
The Former Yugoslav Republic of Macedonia,315999,58853,804,196,319
The Former Yugoslav Republic of Macedonia,316219,3599,804,196,319
The Former Yugoslav Republic of Macedonia,316991,33462,804,196,319
The Former Yugoslav Republic of Macedonia,322130,10649,804,196,319
The Former Yugoslav Republic of Macedonia,322223,5350,804,196,319
The Former Yugoslav Republic of Macedonia,323117,19689,804,196,319
The Former Yugoslav Republic of Macedonia,325188,330187,804,196,319
The Former Yugoslav Republic of Macedonia,325312,37264,804,196,319
The Former Yugoslav Republic of Macedonia,325411,76583,804,196,319
The Former Yugoslav Republic of Macedonia,325412,70828,804,196,319
The Former Yugoslav Republic of Macedonia,325414,378125,804,196,319
The Former Yugoslav Republic of Macedonia,325620,77443,804,196,319
The Former Yugoslav Republic of Macedonia,325910,31927,804,196,319
The Former Yugoslav Republic of Macedonia,325992,4522,804,196,319
The Former Yugoslav Republic of Macedonia,326199,56252,804,196,319
The Former Yugoslav Republic of Macedonia,326220,3262,804,196,319
The Former Yugoslav Republic of Macedonia,326299,32000,804,196,319
The Former Yugoslav Republic of Macedonia,327212,9832,804,196,319
The Former Yugoslav Republic of Macedonia,327215,8000,804,196,319
The Former Yugoslav Republic of Macedonia,327390,4017,804,196,319
The Former Yugoslav Republic of Macedonia,327999,41293,804,196,319
The Former Yugoslav Republic of Macedonia,331111,2850,804,196,319
The Former Yugoslav Republic of Macedonia,331311,8229,804,196,319
The Former Yugoslav Republic of Macedonia,331422,3375,804,196,319
The Former Yugoslav Republic of Macedonia,332212,38374,804,196,319
The Former Yugoslav Republic of Macedonia,332213,2703,804,196,319
The Former Yugoslav Republic of Macedonia,332312,3033,804,196,319
The Former Yugoslav Republic of Macedonia,332722,5700,804,196,319
The Former Yugoslav Republic of Macedonia,332911,12890,804,196,319
The Former Yugoslav Republic of Macedonia,332912,26684,804,196,319
The Former Yugoslav Republic of Macedonia,332919,22834,804,196,319
The Former Yugoslav Republic of Macedonia,332991,61566,804,196,319
The Former Yugoslav Republic of Macedonia,332992,32995,804,196,319
The Former Yugoslav Republic of Macedonia,332994,24245,804,196,319
The Former Yugoslav Republic of Macedonia,333111,306171,804,196,319
The Former Yugoslav Republic of Macedonia,333120,1489795,804,196,319
The Former Yugoslav Republic of Macedonia,333131,98511,804,196,319
The Former Yugoslav Republic of Macedonia,333132,35218,804,196,319
The Former Yugoslav Republic of Macedonia,333292,7182,804,196,319
The Former Yugoslav Republic of Macedonia,333293,68453,804,196,319
The Former Yugoslav Republic of Macedonia,333294,67531,804,196,319
The Former Yugoslav Republic of Macedonia,333311,14000,804,196,319
The Former Yugoslav Republic of Macedonia,333314,200963,804,196,319
The Former Yugoslav Republic of Macedonia,333315,64130,804,196,319
The Former Yugoslav Republic of Macedonia,333412,23794,804,196,319
The Former Yugoslav Republic of Macedonia,333415,32094,804,196,319
The Former Yugoslav Republic of Macedonia,333512,1055634,804,196,319
The Former Yugoslav Republic of Macedonia,333515,34300,804,196,319
The Former Yugoslav Republic of Macedonia,333611,14862,804,196,319
The Former Yugoslav Republic of Macedonia,333612,79714,804,196,319
The Former Yugoslav Republic of Macedonia,333613,107302,804,196,319
The Former Yugoslav Republic of Macedonia,333618,60219,804,196,319
The Former Yugoslav Republic of Macedonia,333911,76000,804,196,319
The Former Yugoslav Republic of Macedonia,333912,53123,804,196,319
The Former Yugoslav Republic of Macedonia,333913,6000,804,196,319
The Former Yugoslav Republic of Macedonia,333922,13066,804,196,319
The Former Yugoslav Republic of Macedonia,333924,177069,804,196,319
The Former Yugoslav Republic of Macedonia,333992,6219,804,196,319
The Former Yugoslav Republic of Macedonia,333993,27220,804,196,319
The Former Yugoslav Republic of Macedonia,333994,53184,804,196,319
The Former Yugoslav Republic of Macedonia,333996,12250,804,196,319
The Former Yugoslav Republic of Macedonia,333999,450628,804,196,319
The Former Yugoslav Republic of Macedonia,334111,1559068,804,196,319
The Former Yugoslav Republic of Macedonia,334112,315729,804,196,319
The Former Yugoslav Republic of Macedonia,334119,501584,804,196,319
The Former Yugoslav Republic of Macedonia,334210,20226,804,196,319
The Former Yugoslav Republic of Macedonia,334220,930280,804,196,319
The Former Yugoslav Republic of Macedonia,334290,17670,804,196,319
The Former Yugoslav Republic of Macedonia,334310,50502,804,196,319
The Former Yugoslav Republic of Macedonia,334411,25500,804,196,319
The Former Yugoslav Republic of Macedonia,334412,7488,804,196,319
The Former Yugoslav Republic of Macedonia,334413,391030,804,196,319
The Former Yugoslav Republic of Macedonia,334415,3488,804,196,319
The Former Yugoslav Republic of Macedonia,334417,12553,804,196,319
The Former Yugoslav Republic of Macedonia,334419,801141,804,196,319
The Former Yugoslav Republic of Macedonia,334510,793728,804,196,319
The Former Yugoslav Republic of Macedonia,334511,56945,804,196,319
The Former Yugoslav Republic of Macedonia,334513,100273,804,196,319
The Former Yugoslav Republic of Macedonia,334515,60569,804,196,319
The Former Yugoslav Republic of Macedonia,334516,122538,804,196,319
The Former Yugoslav Republic of Macedonia,334517,48907,804,196,319
The Former Yugoslav Republic of Macedonia,334519,208437,804,196,319
The Former Yugoslav Republic of Macedonia,335110,2874,804,196,319
The Former Yugoslav Republic of Macedonia,335129,75146,804,196,319
The Former Yugoslav Republic of Macedonia,335211,60289,804,196,319
The Former Yugoslav Republic of Macedonia,335312,76363,804,196,319
The Former Yugoslav Republic of Macedonia,335313,15130,804,196,319
The Former Yugoslav Republic of Macedonia,335314,43919,804,196,319
The Former Yugoslav Republic of Macedonia,335912,2752,804,196,319
The Former Yugoslav Republic of Macedonia,335921,16515,804,196,319
The Former Yugoslav Republic of Macedonia,335929,17389,804,196,319
The Former Yugoslav Republic of Macedonia,335931,3887,804,196,319
The Former Yugoslav Republic of Macedonia,335991,87559,804,196,319
The Former Yugoslav Republic of Macedonia,335999,121087,804,196,319
The Former Yugoslav Republic of Macedonia,336111,149200,804,196,319
The Former Yugoslav Republic of Macedonia,336311,3793,804,196,319
The Former Yugoslav Republic of Macedonia,336322,32854,804,196,319
The Former Yugoslav Republic of Macedonia,336330,9450,804,196,319
The Former Yugoslav Republic of Macedonia,336340,9000,804,196,319
The Former Yugoslav Republic of Macedonia,336350,24667,804,196,319
The Former Yugoslav Republic of Macedonia,336360,60766,804,196,319
The Former Yugoslav Republic of Macedonia,336399,53635,804,196,319
The Former Yugoslav Republic of Macedonia,336412,60000,804,196,319
The Former Yugoslav Republic of Macedonia,336413,13392,804,196,319
The Former Yugoslav Republic of Macedonia,336510,126309,804,196,319
The Former Yugoslav Republic of Macedonia,336991,14000,804,196,319
The Former Yugoslav Republic of Macedonia,336992,3147463,804,196,319
The Former Yugoslav Republic of Macedonia,337124,2790,804,196,319
The Former Yugoslav Republic of Macedonia,337127,7056,804,196,319
The Former Yugoslav Republic of Macedonia,337214,13580,804,196,319
The Former Yugoslav Republic of Macedonia,339112,169754,804,196,319
The Former Yugoslav Republic of Macedonia,339113,224370,804,196,319
The Former Yugoslav Republic of Macedonia,339114,13231,804,196,319
The Former Yugoslav Republic of Macedonia,339920,157249,804,196,319
The Former Yugoslav Republic of Macedonia,339932,13320,804,196,319
The Former Yugoslav Republic of Macedonia,339991,19226,804,196,319
The Former Yugoslav Republic of Macedonia,339992,3260,804,196,319
The Former Yugoslav Republic of Macedonia,339999,19780,804,196,319
The Former Yugoslav Republic of Macedonia,990000,8546329,804,196,319
Timor-Leste,114112,804218,808,197,320
Timor-Leste,212324,85680,808,197,320
Timor-Leste,212399,5231,808,197,320
Timor-Leste,313230,9662,808,197,320
Timor-Leste,314999,19094,808,197,320
Timor-Leste,315999,7730,808,197,320
Timor-Leste,322223,7123,808,197,320
Timor-Leste,323117,26301,808,197,320
Timor-Leste,324110,38091,808,197,320
Timor-Leste,325211,203848,808,197,320
Timor-Leste,325412,291940,808,197,320
Timor-Leste,325520,39000,808,197,320
Timor-Leste,325613,3999,808,197,320
Timor-Leste,325998,13040,808,197,320
Timor-Leste,326199,54262,808,197,320
Timor-Leste,326211,24000,808,197,320
Timor-Leste,327999,100001,808,197,320
Timor-Leste,331511,96252,808,197,320
Timor-Leste,332312,33050,808,197,320
Timor-Leste,332439,26925,808,197,320
Timor-Leste,332911,43380,808,197,320
Timor-Leste,332919,5700,808,197,320
Timor-Leste,333120,3840,808,197,320
Timor-Leste,333411,11350,808,197,320
Timor-Leste,333414,6935,808,197,320
Timor-Leste,333415,10700,808,197,320
Timor-Leste,333515,5100,808,197,320
Timor-Leste,333912,29005,808,197,320
Timor-Leste,333924,37000,808,197,320
Timor-Leste,333991,27582,808,197,320
Timor-Leste,333999,238588,808,197,320
Timor-Leste,334111,13311,808,197,320
Timor-Leste,334112,2632,808,197,320
Timor-Leste,334119,74007,808,197,320
Timor-Leste,334210,86297,808,197,320
Timor-Leste,334220,241928,808,197,320
Timor-Leste,334310,13264,808,197,320
Timor-Leste,334413,6806,808,197,320
Timor-Leste,334417,16043,808,197,320
Timor-Leste,334419,2613,808,197,320
Timor-Leste,334510,28402,808,197,320
Timor-Leste,334512,4795,808,197,320
Timor-Leste,334513,120596,808,197,320
Timor-Leste,334515,11543,808,197,320
Timor-Leste,334516,66700,808,197,320
Timor-Leste,334613,4899,808,197,320
Timor-Leste,335311,2918,808,197,320
Timor-Leste,335312,590537,808,197,320
Timor-Leste,335313,42872,808,197,320
Timor-Leste,335314,30000,808,197,320
Timor-Leste,335929,7663,808,197,320
Timor-Leste,336111,133000,808,197,320
Timor-Leste,336322,6750,808,197,320
Timor-Leste,336399,16105,808,197,320
Timor-Leste,337127,274939,808,197,320
Timor-Leste,339113,59446,808,197,320
Timor-Leste,339920,3366,808,197,320
Timor-Leste,339999,19596,808,197,320
Timor-Leste,920000,15000,808,197,320
Timor-Leste,990000,110117,808,197,320
Togo,111150,99441,805,198,321
Togo,111339,153170,805,198,321
Togo,111920,120000,805,198,321
Togo,311212,6423902,805,198,321
Togo,311221,136810,805,198,321
Togo,311411,163400,805,198,321
Togo,311930,163200,805,198,321
Togo,311941,4515891,805,198,321
Togo,311999,300276,805,198,321
Togo,312140,13700,805,198,321
Togo,312229,14087,805,198,321
Togo,313210,44825,805,198,321
Togo,313221,37817,805,198,321
Togo,313230,5050,805,198,321
Togo,314110,25326,805,198,321
Togo,314129,16488,805,198,321
Togo,314912,177552,805,198,321
Togo,314999,183255,805,198,321
Togo,315223,32700,805,198,321
Togo,315224,32700,805,198,321
Togo,315239,33150,805,198,321
Togo,315999,5180,805,198,321
Togo,316211,40000,805,198,321
Togo,316213,16201,805,198,321
Togo,316214,29250,805,198,321
Togo,316219,2398283,805,198,321
Togo,316991,81271,805,198,321
Togo,316993,44000,805,198,321
Togo,316999,284771,805,198,321
Togo,321113,16150,805,198,321
Togo,321992,525000,805,198,321
Togo,321999,17900,805,198,321
Togo,322299,20250,805,198,321
Togo,323117,98043,805,198,321
Togo,323119,24561,805,198,321
Togo,324110,31723022,805,198,321
Togo,324121,11675,805,198,321
Togo,325188,114534,805,198,321
Togo,325211,4655239,805,198,321
Togo,325320,11550,805,198,321
Togo,325411,27996,805,198,321
Togo,325412,47533,805,198,321
Togo,325613,217706,805,198,321
Togo,325620,226018,805,198,321
Togo,326122,71396,805,198,321
Togo,326199,389760,805,198,321
Togo,326211,31395,805,198,321
Togo,326299,7471,805,198,321
Togo,327112,8900,805,198,321
Togo,327993,658200,805,198,321
Togo,331315,12720,805,198,321
Togo,331316,17572,805,198,321
Togo,332212,11950,805,198,321
Togo,332312,10064,805,198,321
Togo,332510,10950,805,198,321
Togo,332618,32300,805,198,321
Togo,332911,182783,805,198,321
Togo,332913,15000,805,198,321
Togo,332992,52556,805,198,321
Togo,332994,194291,805,198,321
Togo,332999,16025,805,198,321
Togo,333111,9853,805,198,321
Togo,333120,2421228,805,198,321
Togo,333132,126834,805,198,321
Togo,333294,19000,805,198,321
Togo,333313,18538,805,198,321
Togo,333314,3043,805,198,321
Togo,333315,15576,805,198,321
Togo,333415,26511,805,198,321
Togo,333512,60000,805,198,321
Togo,333611,36162626,805,198,321
Togo,333618,32575,805,198,321
Togo,333911,40828,805,198,321
Togo,333912,15630,805,198,321
Togo,333913,23356,805,198,321
Togo,333924,63000,805,198,321
Togo,333992,16800,805,198,321
Togo,333993,38235,805,198,321
Togo,333999,76002,805,198,321
Togo,334111,1186221,805,198,321
Togo,334112,2846,805,198,321
Togo,334119,635825,805,198,321
Togo,334210,9851,805,198,321
Togo,334220,582277,805,198,321
Togo,334310,51211,805,198,321
Togo,334413,114029,805,198,321
Togo,334418,5646,805,198,321
Togo,334419,6096,805,198,321
Togo,334510,15000,805,198,321
Togo,334511,19311,805,198,321
Togo,334513,308507,805,198,321
Togo,334515,226213,805,198,321
Togo,334516,12565,805,198,321
Togo,334519,885660,805,198,321
Togo,335121,36303,805,198,321
Togo,335211,32055,805,198,321
Togo,335222,4500,805,198,321
Togo,335224,5000,805,198,321
Togo,335228,5490,805,198,321
Togo,335312,106009,805,198,321
Togo,335313,18240,805,198,321
Togo,335314,4249,805,198,321
Togo,336111,42197226,805,198,321
Togo,336120,1126400,805,198,321
Togo,336211,264500,805,198,321
Togo,336311,90000,805,198,321
Togo,336350,5000,805,198,321
Togo,336399,7497372,805,198,321
Togo,336412,205671,805,198,321
Togo,336510,173977,805,198,321
Togo,336612,22900,805,198,321
Togo,336991,28058,805,198,321
Togo,337124,127606,805,198,321
Togo,337127,301991,805,198,321
Togo,337215,77900,805,198,321
Togo,337910,8000,805,198,321
Togo,339113,159838,805,198,321
Togo,339932,38550,805,198,321
Togo,339999,11815,805,198,321
Togo,910000,715657,805,198,321
Togo,920000,3994554,805,198,321
Togo,990000,1492846,805,198,321
Tokelau,112111,26831,808,199,322
Tokelau,113210,4792,808,199,322
Tokelau,311221,6029,808,199,322
Tokelau,314110,2824,808,199,322
Tokelau,322222,64673,808,199,322
Tokelau,323117,15000,808,199,322
Tokelau,323118,5813,808,199,322
Tokelau,325131,17123,808,199,322
Tokelau,325199,51035,808,199,322
Tokelau,325412,14855,808,199,322
Tokelau,325520,69440,808,199,322
Tokelau,325620,4250,808,199,322
Tokelau,326113,102645,808,199,322
Tokelau,326199,124272,808,199,322
Tokelau,326220,9152,808,199,322
Tokelau,331111,18784,808,199,322
Tokelau,332211,6034,808,199,322
Tokelau,332212,28035,808,199,322
Tokelau,332510,22747,808,199,322
Tokelau,332911,25229,808,199,322
Tokelau,332919,22109,808,199,322
Tokelau,333294,42136,808,199,322
Tokelau,333314,4360,808,199,322
Tokelau,333514,6705,808,199,322
Tokelau,333611,1403157,808,199,322
Tokelau,333613,24539,808,199,322
Tokelau,333912,4979,808,199,322
Tokelau,333996,20447,808,199,322
Tokelau,333999,83351,808,199,322
Tokelau,334111,4745,808,199,322
Tokelau,334417,11342,808,199,322
Tokelau,334510,26000,808,199,322
Tokelau,334513,11819,808,199,322
Tokelau,334515,12780,808,199,322
Tokelau,334516,122978,808,199,322
Tokelau,334519,15000,808,199,322
Tokelau,335312,47475,808,199,322
Tokelau,335314,83527,808,199,322
