Production_zone,Consumption_zone,poe
108,215,3640
108,239,3640
108,240,3640
108,261,3640
108,262,3640
108,273,3640
109,159,3640
109,160,3640
109,161,3640
109,162,3640
109,163,3640
109,164,3640
109,165,3640
109,181,3640
109,188,3640
109,213,3640
109,214,3640
109,215,3640
109,239,3640
109,240,3640
109,261,3640
109,262,3640
109,273,3640
110,159,3640
110,160,3640
110,161,3640
110,162,3640
110,163,3640
110,164,3640
110,165,3640
110,181,3640
110,188,3640
110,189,3640
110,190,3640
110,209,3640
110,213,3640
110,214,3640
110,215,3640
110,239,3640
110,240,3640
110,261,3640
110,262,3640
110,273,3640
111,159,3640
111,160,3640
111,161,3640
111,162,3640
111,163,3640
111,164,3640
111,165,3640
111,181,3640
111,188,3640
111,189,3640
111,190,3640
111,209,3640
111,213,3640
111,214,3640
111,215,3640
111,239,3640
111,240,3640
111,261,3640
111,262,3640
111,273,3640
112,159,3640
112,160,3640
112,161,3640
112,162,3640
112,163,3640
112,164,3640
112,165,3640
112,181,3640
112,188,3640
112,189,3640
112,190,3640
112,209,3640
112,213,3640
112,214,3640
112,215,3640
112,239,3640
112,240,3640
112,261,3640
112,262,3640
112,273,3640
113,159,3640
113,160,3640
113,161,3640
113,162,3640
113,163,3640
113,164,3640
113,165,3640
113,181,3640
113,188,3640
113,189,3640
113,190,3640
113,209,3640
113,213,3640
113,214,3640
113,215,3640
113,239,3640
113,240,3640
113,261,3640
113,262,3640
113,273,3640
114,159,3640
114,160,3640
114,161,3640
114,162,3640
114,163,3640
114,164,3640
114,165,3640
114,181,3640
114,188,3640
114,189,3640
114,190,3640
114,209,3640
114,213,3640
114,214,3640
114,215,3640
114,239,3640
114,240,3640
114,261,3640
114,262,3640
114,273,3640
115,159,3640
115,160,3640
115,161,3640
115,162,3640
115,163,3640
115,164,3640
115,165,3640
115,181,3640
115,188,3640
115,189,3640
115,190,3640
115,209,3640
115,213,3640
115,214,3640
115,215,3640
115,239,3640
115,240,3640
115,261,3640
115,262,3640
115,273,3640
116,159,3640
116,160,3640
116,161,3640
116,162,3640
116,163,3640
116,164,3640
116,165,3640
116,181,3640
116,188,3640
116,189,3640
116,190,3640
116,209,3640
116,213,3640
116,214,3640
116,215,3640
116,239,3640
116,240,3640
116,248,3640
116,261,3640
116,262,3640
116,273,3640
117,159,3640
117,160,3640
117,161,3640
117,162,3640
117,163,3640
117,164,3640
117,165,3640
117,181,3640
117,188,3640
117,189,3640
117,190,3640
117,209,3640
117,213,3640
117,214,3640
117,215,3640
117,239,3640
117,240,3640
117,261,3640
117,262,3640
117,273,3640
118,159,3640
118,160,3640
118,161,3640
118,162,3640
118,163,3640
118,164,3640
118,165,3640
118,181,3640
118,188,3640
118,189,3640
118,190,3640
118,209,3640
118,213,3640
118,214,3640
118,215,3640
118,239,3640
118,240,3640
118,261,3640
118,262,3640
118,273,3640
119,159,3640
119,160,3640
119,161,3640
119,162,3640
119,163,3640
119,164,3640
119,165,3640
119,181,3640
119,188,3640
119,213,3640
119,214,3640
119,215,3640
119,239,3640
119,240,3640
119,248,3640
119,261,3640
119,262,3640
119,273,3640
122,159,3640
122,160,3640
122,161,3640
122,162,3640
122,163,3640
122,164,3640
122,165,3640
122,181,3640
122,188,3640
122,213,3640
122,214,3640
122,215,3640
122,239,3640
122,240,3640
122,261,3640
122,262,3640
122,273,3640
126,159,3640
126,160,3640
126,161,3640
126,162,3640
126,163,3640
126,164,3640
126,165,3640
126,181,3640
126,188,3640
126,189,3640
126,190,3640
126,209,3640
126,213,3640
126,214,3640
126,215,3640
126,239,3640
126,240,3640
126,248,3640
126,261,3640
126,262,3640
126,273,3640
127,159,3640
127,160,3640
127,161,3640
127,162,3640
127,163,3640
127,164,3640
127,165,3640
127,181,3640
127,188,3640
127,189,3640
127,190,3640
127,209,3640
127,213,3640
127,214,3640
127,215,3640
127,239,3640
127,240,3640
127,261,3640
127,262,3640
127,273,3640
128,159,3640
128,160,3640
128,161,3640
128,162,3640
128,163,3640
128,164,3640
128,165,3640
128,181,3640
128,188,3640
128,189,3640
128,190,3640
128,209,3640
128,213,3640
128,214,3640
128,215,3640
128,239,3640
128,240,3640
128,261,3640
128,262,3640
128,273,3640
129,159,3640
129,160,3640
129,161,3640
129,162,3640
129,163,3640
129,164,3640
129,165,3640
129,181,3640
129,188,3640
129,189,3640
129,190,3640
129,209,3640
129,213,3640
129,214,3640
129,215,3640
129,239,3640
129,240,3640
129,261,3640
129,262,3640
129,273,3640
134,159,3640
134,160,3640
134,161,3640
134,162,3640
134,163,3640
134,164,3640
134,165,3640
134,181,3640
134,188,3640
134,189,3640
134,190,3640
134,209,3640
134,213,3640
134,214,3640
134,215,3640
134,239,3640
134,240,3640
134,261,3640
134,262,3640
134,273,3640
136,159,3640
136,160,3640
136,161,3640
136,162,3640
136,163,3640
136,164,3640
136,165,3640
136,181,3640
136,188,3640
136,189,3640
136,190,3640
136,209,3640
136,213,3640
136,214,3640
136,215,3640
136,239,3640
136,240,3640
136,261,3640
136,262,3640
136,273,3640
137,159,3640
137,160,3640
137,161,3640
137,162,3640
137,163,3640
137,164,3640
137,165,3640
137,181,3640
137,188,3640
137,189,3640
137,190,3640
137,209,3640
137,213,3640
137,214,3640
137,215,3640
137,239,3640
137,240,3640
137,261,3640
137,262,3640
137,273,3640
139,159,3640
139,160,3640
139,161,3640
139,162,3640
139,163,3640
139,164,3640
139,165,3640
139,181,3640
139,188,3640
139,189,3640
139,190,3640
139,209,3640
139,213,3640
139,214,3640
139,215,3640
139,240,3640
139,261,3640
139,262,3640
139,273,3640
145,159,3640
145,160,3640
145,161,3640
145,162,3640
145,163,3640
145,164,3640
145,165,3640
145,181,3640
145,188,3640
145,189,3640
145,190,3640
145,209,3640
145,213,3640
145,214,3640
145,215,3640
145,240,3640
145,261,3640
145,262,3640
145,273,3640
146,159,3640
146,160,3640
146,161,3640
146,162,3640
146,163,3640
146,164,3640
146,165,3640
146,181,3640
146,188,3640
146,189,3640
146,190,3640
146,209,3640
146,213,3640
146,214,3640
146,215,3640
146,240,3640
146,261,3640
146,262,3640
146,273,3640
148,159,3640
148,160,3640
148,161,3640
148,162,3640
148,163,3640
148,164,3640
148,165,3640
148,181,3640
148,188,3640
148,189,3640
148,190,3640
148,209,3640
148,213,3640
148,214,3640
148,215,3640
148,240,3640
148,261,3640
148,262,3640
148,273,3640
149,159,3640
149,160,3640
149,161,3640
149,162,3640
149,163,3640
149,164,3640
149,165,3640
149,181,3640
149,188,3640
149,213,3640
149,214,3640
149,215,3640
149,239,3640
149,240,3640
149,261,3640
149,262,3640
149,273,3640
150,159,3640
150,160,3640
150,161,3640
150,162,3640
150,163,3640
150,164,3640
150,165,3640
150,181,3640
150,188,3640
150,189,3640
150,190,3640
150,209,3640
150,213,3640
150,214,3640
150,215,3640
150,240,3640
150,261,3640
150,262,3640
150,273,3640
159,18,3640
159,19,3640
159,20,3640
159,21,3640
159,22,3640
159,23,3640
159,24,3640
159,25,3640
159,26,3640
159,27,3640
159,28,3640
159,29,3640
159,83,3640
159,84,3640
159,85,3640
159,86,3640
159,87,3640
159,88,3640
159,89,3640
159,90,3640
159,91,3640
159,92,3640
159,93,3640
159,94,3640
159,95,3640
159,96,3640
159,97,3640
159,98,3640
159,99,3640
159,100,3640
159,101,3640
159,102,3640
159,103,3640
159,104,3640
159,105,3640
159,106,3640
159,107,3640
159,108,3640
159,109,3640
159,110,3640
159,111,3640
159,112,3640
159,113,3640
159,114,3640
159,115,3640
159,116,3640
159,117,3640
159,118,3640
159,119,3640
159,122,3640
159,126,3640
159,127,3640
159,128,3640
159,129,3640
159,134,3640
159,136,3640
159,137,3640
159,139,3640
159,145,3640
159,146,3640
159,148,3640
159,149,3640
159,150,3640
160,18,3640
160,19,3640
160,20,3640
160,21,3640
160,22,3640
160,23,3640
160,24,3640
160,25,3640
160,26,3640
160,27,3640
160,28,3640
160,29,3640
160,83,3640
160,84,3640
160,85,3640
160,86,3640
160,87,3640
160,88,3640
160,89,3640
160,90,3640
160,91,3640
160,92,3640
160,93,3640
160,94,3640
160,95,3640
160,96,3640
160,97,3640
160,98,3640
160,99,3640
160,100,3640
160,101,3640
160,102,3640
160,103,3640
160,104,3640
160,105,3640
160,106,3640
160,107,3640
160,108,3640
160,109,3640
160,110,3640
160,111,3640
160,112,3640
160,113,3640
160,114,3640
160,115,3640
160,116,3640
160,117,3640
160,118,3640
160,119,3640
160,122,3640
160,126,3640
160,127,3640
160,128,3640
160,129,3640
160,134,3640
160,136,3640
160,137,3640
160,139,3640
160,145,3640
160,146,3640
160,148,3640
160,149,3640
160,150,3640
161,18,3640
161,19,3640
161,20,3640
161,21,3640
161,22,3640
161,23,3640
161,24,3640
161,25,3640
161,26,3640
161,27,3640
161,28,3640
161,29,3640
161,83,3640
161,84,3640
161,85,3640
161,86,3640
161,87,3640
161,88,3640
161,89,3640
161,90,3640
161,91,3640
161,92,3640
161,93,3640
161,94,3640
161,95,3640
161,96,3640
161,97,3640
161,98,3640
161,99,3640
161,100,3640
161,101,3640
161,102,3640
161,103,3640
161,104,3640
161,105,3640
161,106,3640
161,107,3640
161,108,3640
161,109,3640
161,110,3640
161,111,3640
161,112,3640
161,113,3640
161,114,3640
161,115,3640
161,116,3640
161,117,3640
161,118,3640
161,119,3640
161,122,3640
161,126,3640
161,127,3640
161,128,3640
161,129,3640
161,134,3640
161,136,3640
161,137,3640
161,139,3640
161,145,3640
161,146,3640
161,148,3640
161,149,3640
161,150,3640
162,18,3640
162,19,3640
162,20,3640
162,21,3640
162,22,3640
162,23,3640
162,24,3640
162,25,3640
162,26,3640
162,27,3640
162,28,3640
162,29,3640
162,83,3640
162,84,3640
162,85,3640
162,86,3640
162,87,3640
162,88,3640
162,89,3640
162,90,3640
162,91,3640
162,92,3640
162,93,3640
162,94,3640
162,95,3640
162,96,3640
162,97,3640
162,98,3640
162,99,3640
162,100,3640
162,101,3640
162,102,3640
162,103,3640
162,104,3640
162,105,3640
162,106,3640
162,107,3640
162,108,3640
162,109,3640
162,110,3640
162,111,3640
162,112,3640
162,113,3640
162,114,3640
162,115,3640
162,116,3640
162,117,3640
162,118,3640
162,119,3640
162,122,3640
162,126,3640
162,127,3640
162,128,3640
162,129,3640
162,134,3640
162,136,3640
162,137,3640
162,139,3640
162,145,3640
162,146,3640
162,148,3640
162,149,3640
162,150,3640
163,18,3640
163,19,3640
163,20,3640
163,21,3640
163,22,3640
163,23,3640
163,24,3640
163,25,3640
163,26,3640
163,27,3640
163,28,3640
163,29,3640
163,83,3640
163,84,3640
163,85,3640
163,86,3640
163,87,3640
163,88,3640
163,89,3640
163,90,3640
163,91,3640
163,92,3640
163,93,3640
163,94,3640
163,95,3640
163,96,3640
163,97,3640
163,98,3640
163,99,3640
163,100,3640
163,101,3640
163,102,3640
163,103,3640
163,104,3640
163,105,3640
163,106,3640
163,107,3640
163,108,3640
163,109,3640
163,110,3640
163,111,3640
163,112,3640
163,113,3640
163,114,3640
163,115,3640
163,116,3640
163,117,3640
163,118,3640
163,119,3640
163,122,3640
163,126,3640
163,127,3640
163,128,3640
163,129,3640
163,134,3640
163,136,3640
163,137,3640
163,139,3640
163,145,3640
163,146,3640
163,148,3640
163,149,3640
163,150,3640
164,18,3640
164,19,3640
164,20,3640
164,21,3640
164,22,3640
164,23,3640
164,24,3640
164,25,3640
164,26,3640
164,27,3640
164,28,3640
164,29,3640
164,83,3640
164,84,3640
164,85,3640
164,86,3640
164,87,3640
164,88,3640
164,89,3640
164,90,3640
164,91,3640
164,92,3640
164,93,3640
164,94,3640
164,95,3640
164,96,3640
164,97,3640
164,98,3640
164,99,3640
164,100,3640
164,101,3640
164,102,3640
164,103,3640
164,104,3640
164,105,3640
164,106,3640
164,107,3640
164,108,3640
164,109,3640
164,110,3640
164,111,3640
164,112,3640
164,113,3640
164,114,3640
164,115,3640
164,116,3640
164,117,3640
164,118,3640
164,119,3640
164,122,3640
164,126,3640
164,127,3640
164,128,3640
164,129,3640
164,134,3640
164,136,3640
164,137,3640
164,139,3640
164,145,3640
164,146,3640
164,148,3640
164,149,3640
164,150,3640
165,18,3640
165,19,3640
165,20,3640
165,21,3640
165,22,3640
165,23,3640
165,24,3640
165,25,3640
165,26,3640
165,27,3640
165,28,3640
165,29,3640
165,83,3640
165,84,3640
165,85,3640
165,86,3640
165,87,3640
165,88,3640
165,89,3640
165,90,3640
165,91,3640
165,92,3640
165,93,3640
165,94,3640
165,95,3640
165,96,3640
165,97,3640
165,98,3640
165,99,3640
165,100,3640
165,101,3640
165,102,3640
165,103,3640
165,104,3640
165,105,3640
165,106,3640
165,107,3640
165,108,3640
165,109,3640
165,110,3640
165,111,3640
165,112,3640
165,113,3640
165,114,3640
165,115,3640
165,116,3640
165,117,3640
165,118,3640
165,119,3640
165,122,3640
165,126,3640
165,127,3640
165,128,3640
165,129,3640
165,134,3640
165,136,3640
165,137,3640
165,139,3640
165,145,3640
165,146,3640
165,148,3640
165,149,3640
165,150,3640
181,18,3640
181,19,3640
181,20,3640
181,21,3640
181,22,3640
181,23,3640
181,24,3640
181,25,3640
181,26,3640
181,27,3640
181,28,3640
181,29,3640
181,83,3640
181,84,3640
181,85,3640
181,86,3640
181,87,3640
181,88,3640
181,89,3640
181,90,3640
181,91,3640
181,92,3640
181,93,3640
181,94,3640
181,95,3640
181,96,3640
181,97,3640
181,98,3640
181,99,3640
181,100,3640
181,101,3640
181,102,3640
181,103,3640
181,104,3640
181,105,3640
181,106,3640
181,107,3640
181,108,3640
181,109,3640
181,110,3640
181,111,3640
181,112,3640
181,113,3640
181,114,3640
181,115,3640
181,116,3640
181,117,3640
181,118,3640
181,119,3640
181,122,3640
181,126,3640
181,127,3640
181,128,3640
181,129,3640
181,134,3640
181,136,3640
181,137,3640
181,139,3640
181,145,3640
181,146,3640
181,148,3640
181,149,3640
181,150,3640
188,18,3640
188,19,3640
188,20,3640
188,21,3640
188,22,3640
188,23,3640
188,24,3640
188,25,3640
188,26,3640
188,27,3640
188,28,3640
188,29,3640
188,83,3640
188,84,3640
188,85,3640
188,86,3640
188,87,3640
188,88,3640
188,89,3640
188,90,3640
188,91,3640
188,92,3640
188,93,3640
188,94,3640
188,95,3640
188,96,3640
188,97,3640
188,98,3640
188,99,3640
188,100,3640
188,101,3640
188,102,3640
188,103,3640
188,104,3640
188,105,3640
188,106,3640
188,107,3640
188,108,3640
188,109,3640
188,110,3640
188,111,3640
188,112,3640
188,113,3640
188,114,3640
188,115,3640
188,116,3640
188,117,3640
188,118,3640
188,119,3640
188,122,3640
188,126,3640
188,127,3640
188,128,3640
188,129,3640
188,134,3640
188,136,3640
188,137,3640
188,139,3640
188,145,3640
188,146,3640
188,148,3640
188,149,3640
188,150,3640
189,18,3640
189,19,3640
189,20,3640
189,21,3640
189,22,3640
189,23,3640
189,24,3640
189,25,3640
189,26,3640
189,27,3640
189,28,3640
189,29,3640
189,83,3640
189,84,3640
189,85,3640
189,86,3640
189,87,3640
189,88,3640
189,89,3640
189,90,3640
189,91,3640
189,92,3640
189,93,3640
189,94,3640
189,95,3640
189,98,3640
189,110,3640
189,111,3640
189,112,3640
189,113,3640
189,114,3640
189,115,3640
189,116,3640
189,117,3640
189,118,3640
189,126,3640
189,127,3640
189,128,3640
189,129,3640
189,134,3640
189,136,3640
189,137,3640
189,139,3640
189,145,3640
189,146,3640
189,148,3640
189,150,3640
190,18,3640
190,19,3640
190,20,3640
190,21,3640
190,22,3640
190,23,3640
190,24,3640
190,25,3640
190,26,3640
190,27,3640
190,28,3640
190,29,3640
190,83,3640
190,84,3640
190,85,3640
190,86,3640
190,87,3640
190,88,3640
190,89,3640
190,90,3640
190,91,3640
190,92,3640
190,93,3640
190,94,3640
190,95,3640
190,98,3640
190,110,3640
190,111,3640
190,112,3640
190,113,3640
190,114,3640
190,115,3640
190,116,3640
190,117,3640
190,118,3640
190,126,3640
190,127,3640
190,128,3640
190,129,3640
190,134,3640
190,136,3640
190,137,3640
190,139,3640
190,145,3640
190,146,3640
190,148,3640
190,150,3640
209,18,3640
209,19,3640
209,20,3640
209,21,3640
209,22,3640
209,23,3640
209,24,3640
209,25,3640
209,26,3640
209,27,3640
209,28,3640
209,29,3640
209,83,3640
209,84,3640
209,85,3640
209,86,3640
209,87,3640
209,88,3640
209,89,3640
209,90,3640
209,91,3640
209,92,3640
209,93,3640
209,94,3640
209,95,3640
209,98,3640
209,110,3640
209,111,3640
209,112,3640
209,113,3640
209,114,3640
209,115,3640
209,116,3640
209,117,3640
209,118,3640
209,126,3640
209,127,3640
209,128,3640
209,129,3640
209,134,3640
209,136,3640
209,137,3640
209,139,3640
209,145,3640
209,146,3640
209,148,3640
209,150,3640
213,18,3640
213,19,3640
213,20,3640
213,21,3640
213,22,3640
213,23,3640
213,24,3640
213,25,3640
213,26,3640
213,27,3640
213,28,3640
213,29,3640
213,83,3640
213,84,3640
213,85,3640
213,86,3640
213,87,3640
213,88,3640
213,89,3640
213,90,3640
213,91,3640
213,92,3640
213,93,3640
213,94,3640
213,95,3640
213,96,3640
213,97,3640
213,98,3640
213,99,3640
213,100,3640
213,101,3640
213,102,3640
213,103,3640
213,104,3640
213,105,3640
213,106,3640
213,107,3640
213,108,3640
213,109,3640
213,110,3640
213,111,3640
213,112,3640
213,113,3640
213,114,3640
213,115,3640
213,116,3640
213,117,3640
213,118,3640
213,119,3640
213,122,3640
213,126,3640
213,127,3640
213,128,3640
213,129,3640
213,134,3640
213,136,3640
213,137,3640
213,139,3640
213,145,3640
213,146,3640
213,148,3640
213,149,3640
213,150,3640
214,18,3640
214,19,3640
214,20,3640
214,21,3640
214,22,3640
214,23,3640
214,24,3640
214,25,3640
214,26,3640
214,27,3640
214,28,3640
214,29,3640
214,83,3640
214,84,3640
214,85,3640
214,86,3640
214,87,3640
214,88,3640
214,89,3640
214,90,3640
214,91,3640
214,92,3640
214,93,3640
214,94,3640
214,95,3640
214,96,3640
214,97,3640
214,98,3640
214,99,3640
214,100,3640
214,101,3640
214,102,3640
214,103,3640
214,104,3640
214,105,3640
214,106,3640
214,107,3640
214,108,3640
214,109,3640
214,110,3640
214,111,3640
214,112,3640
214,113,3640
214,114,3640
214,115,3640
214,116,3640
214,117,3640
214,118,3640
214,119,3640
214,122,3640
214,126,3640
214,127,3640
214,128,3640
214,129,3640
214,134,3640
214,136,3640
214,137,3640
214,139,3640
214,145,3640
214,146,3640
214,148,3640
214,149,3640
214,150,3640
215,18,3640
215,19,3640
215,20,3640
215,21,3640
215,22,3640
215,23,3640
215,24,3640
215,25,3640
215,26,3640
215,27,3640
215,28,3640
215,29,3640
215,83,3640
215,84,3640
215,85,3640
215,86,3640
215,87,3640
215,88,3640
215,89,3640
215,90,3640
215,91,3640
215,92,3640
215,93,3640
215,94,3640
215,95,3640
215,96,3640
215,97,3640
215,98,3640
215,99,3640
215,100,3640
215,101,3640
215,102,3640
215,103,3640
215,104,3640
215,105,3640
215,106,3640
215,107,3640
215,108,3640
215,109,3640
215,110,3640
215,111,3640
215,112,3640
215,113,3640
215,114,3640
215,115,3640
215,116,3640
215,117,3640
215,118,3640
215,119,3640
215,122,3640
215,126,3640
215,127,3640
215,128,3640
215,129,3640
215,134,3640
215,136,3640
215,137,3640
215,139,3640
215,145,3640
215,146,3640
215,148,3640
215,149,3640
215,150,3640
239,21,3640
239,25,3640
239,26,3640
239,27,3640
239,28,3640
239,29,3640
239,83,3640
239,84,3640
239,85,3640
239,86,3640
239,87,3640
239,88,3640
239,89,3640
239,90,3640
239,91,3640
239,92,3640
239,93,3640
239,94,3640
239,95,3640
239,96,3640
239,97,3640
239,98,3640
239,99,3640
239,100,3640
239,101,3640
239,102,3640
239,103,3640
239,104,3640
239,105,3640
239,106,3640
239,107,3640
239,108,3640
239,109,3640
239,110,3640
239,111,3640
239,112,3640
239,113,3640
239,114,3640
239,115,3640
239,116,3640
239,117,3640
239,118,3640
239,119,3640
239,122,3640
239,126,3640
239,127,3640
239,128,3640
239,129,3640
239,134,3640
239,136,3640
239,137,3640
239,149,3640
240,18,3640
240,19,3640
240,20,3640
240,21,3640
240,22,3640
240,23,3640
240,24,3640
240,25,3640
240,26,3640
240,27,3640
240,28,3640
240,29,3640
240,83,3640
240,84,3640
240,85,3640
240,86,3640
240,87,3640
240,88,3640
240,89,3640
240,90,3640
240,91,3640
240,92,3640
240,93,3640
240,94,3640
240,95,3640
240,96,3640
240,97,3640
240,98,3640
240,99,3640
240,100,3640
240,101,3640
240,102,3640
240,103,3640
240,104,3640
240,105,3640
240,106,3640
240,107,3640
240,108,3640
240,109,3640
240,110,3640
240,111,3640
240,112,3640
240,113,3640
240,114,3640
240,115,3640
240,116,3640
240,117,3640
240,118,3640
240,119,3640
240,122,3640
240,126,3640
240,127,3640
240,128,3640
240,129,3640
240,134,3640
240,136,3640
240,137,3640
240,139,3640
240,145,3640
240,146,3640
240,148,3640
240,149,3640
240,150,3640
248,116,3640
248,119,3640
248,126,3640
261,18,3640
261,19,3640
261,20,3640
261,21,3640
261,22,3640
261,23,3640
261,24,3640
261,25,3640
261,26,3640
261,27,3640
261,28,3640
261,29,3640
261,83,3640
261,84,3640
261,85,3640
261,86,3640
261,87,3640
261,88,3640
261,89,3640
261,90,3640
261,91,3640
261,92,3640
261,93,3640
261,94,3640
261,95,3640
261,96,3640
261,97,3640
261,98,3640
261,99,3640
261,100,3640
261,101,3640
261,102,3640
261,103,3640
261,104,3640
261,105,3640
261,106,3640
261,107,3640
261,108,3640
261,109,3640
261,110,3640
261,111,3640
261,112,3640
261,113,3640
261,114,3640
261,115,3640
261,116,3640
261,117,3640
261,118,3640
261,119,3640
261,122,3640
261,126,3640
261,127,3640
261,128,3640
261,129,3640
261,134,3640
261,136,3640
261,137,3640
261,139,3640
261,145,3640
261,146,3640
261,148,3640
261,149,3640
261,150,3640
262,18,3640
262,19,3640
262,20,3640
262,21,3640
262,22,3640
262,23,3640
262,24,3640
262,25,3640
262,26,3640
262,27,3640
262,28,3640
262,29,3640
262,83,3640
262,84,3640
262,85,3640
262,86,3640
262,87,3640
262,88,3640
262,89,3640
262,90,3640
262,91,3640
262,92,3640
262,93,3640
262,94,3640
262,95,3640
262,96,3640
262,97,3640
262,98,3640
262,99,3640
262,100,3640
262,101,3640
262,102,3640
262,103,3640
262,104,3640
262,105,3640
262,106,3640
262,107,3640
262,108,3640
262,109,3640
262,110,3640
262,111,3640
262,112,3640
262,113,3640
262,114,3640
262,115,3640
262,116,3640
262,117,3640
262,118,3640
262,119,3640
262,122,3640
262,126,3640
262,127,3640
262,128,3640
262,129,3640
262,134,3640
262,136,3640
262,137,3640
262,139,3640
262,145,3640
262,146,3640
262,148,3640
262,149,3640
262,150,3640
273,18,3640
273,19,3640
273,20,3640
273,21,3640
273,22,3640
273,23,3640
273,24,3640
273,25,3640
273,26,3640
